,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Lucas Paquetá,0,0,0,1,0,2,0,0,59,4,1,0,0,1,1,West Ham United FC
1,K. Zouma,0,0,0,0,0,1,1,0,76,0,0,0,0,0,1,West Ham United FC
2,J. Bowen,0,0,0,0,3,4,0,1,21,4,1,0,0,3,1,West Ham United FC
3,N. Aguerd,0,0,0,0,1,2,0,1,93,0,4,0,0,0,1,West Ham United FC
4,A. Cresswell,0,0,0,0,0,0,0,0,57,2,1,0,0,2,1,West Ham United FC
5,E. Álvarez,0,0,0,1,0,2,0,0,77,0,4,0,1,0,1,West Ham United FC
6,M. Kudus,0,0,0,1,0,0,0,0,47,1,1,1,2,1,1,West Ham United FC
7,V. Coufal,0,0,0,0,0,0,0,0,70,5,3,0,0,2,1,West Ham United FC
8,M. Antonio,0,0,0,0,0,0,0,0,13,0,1,0,0,1,1,West Ham United FC
9,J. Ward-Prowse,0,0,0,0,0,0,0,0,57,2,0,0,2,0,1,West Ham United FC
10,A. Areola,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,West Ham United FC
11,S. Benrahma,0,0,0,1,0,1,1,0,23,2,0,0,1,0,,
12,T. Souček,0,0,0,0,0,0,0,0,20,0,1,0,1,0,1,West Ham United FC
13,D. Ings,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,West Ham United FC
14,J. Branthwaite,0,0,0,0,0,0,0,0,46,0,2,0,2,0,0,Everton FC
15,D. Calvert-Lewin,1,0,0,0,0,2,1,0,27,0,0,3,0,1,0,Everton FC
16,A. Doucouré,0,0,0,0,2,2,1,0,29,0,1,0,1,0,0,Everton FC
17,J. Harrison,0,1,0,0,0,2,1,0,14,0,2,0,2,0,0,Everton FC
18,N. Patterson,0,0,0,0,0,0,0,0,32,1,3,0,2,0,0,Everton FC
19,V. Mykolenko,0,0,0,0,0,0,0,0,34,3,6,0,1,0,0,Everton FC
20,D. McNeil,0,0,0,0,1,2,1,1,29,8,5,0,0,0,0,Everton FC
21,J. Tarkowski,0,0,0,0,0,1,0,1,42,0,0,0,0,2,0,Everton FC
22,A. Onana,0,0,0,0,0,1,0,0,46,0,6,0,2,3,,Manchester United FC
23,J. Pickford,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,Everton FC
24,J. Garner,0,0,0,0,0,0,0,0,30,2,4,0,1,1,0,Everton FC
25,Youssef Chermiti,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Everton FC
