,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Bruno Fernandes,1,1,0,1,4,6,3,1,72,11,3,0,3,2,1,Manchester United FC
1,Casemiro,1,0,0,0,0,4,2,0,91,0,5,1,0,0,1,Manchester United FC
2,C. Eriksen,1,0,0,0,2,1,1,0,62,4,1,0,1,0,,
3,Diogo Dalot,0,0,0,0,0,0,0,0,66,1,1,0,3,1,1,Manchester United FC
4,R. Varane,0,0,0,0,0,0,0,0,53,0,0,0,1,0,1,Manchester United FC
5,Lisandro Martínez,0,0,0,0,1,0,0,0,83,2,1,0,1,0,1,Manchester United FC
6,Antony,0,0,0,0,4,4,2,1,41,2,0,0,1,3,1,Manchester United FC
7,A. Wan-Bissaka,0,0,0,1,0,0,0,0,64,2,4,0,1,0,1,Manchester United FC
8,M. Rashford,0,1,0,1,0,2,1,1,33,1,0,0,1,1,1,Manchester United FC
9,André Onana Onana,0,0,0,1,0,0,0,0,20,0,0,0,0,1,,
10,A. Martial,0,0,0,0,0,1,0,1,15,0,0,1,0,1,,
11,V. Lindelöf,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,Manchester United FC
12,J. Sancho,0,0,0,0,0,0,0,0,12,0,0,1,0,1,,
13,S. McTominay,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,Manchester United FC
14,S. McKenna,0,0,0,0,0,0,0,0,26,0,0,0,0,0,,
15,Danilo,0,0,0,0,0,1,1,0,27,0,1,0,1,0,0,Nottingham Forest FC
16,W. Boly,1,0,0,0,1,2,2,0,31,0,4,0,1,0,,
17,M. Turner,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,Nottingham Forest FC
18,S. Aurier,0,0,0,1,0,0,0,0,33,1,1,0,2,1,,
19,B. Johnson,0,0,0,0,0,0,0,0,18,0,2,0,0,2,,Tottenham Hotspur FC
20,M. Gibbs-White,0,1,0,1,1,2,0,2,30,7,0,0,0,2,0,Nottingham Forest FC
21,T. Awoniyi,1,0,0,0,0,3,1,0,21,1,0,2,0,1,,
22,R. Yates,0,0,0,0,1,0,0,0,24,0,4,0,2,2,0,Nottingham Forest FC
23,J. Worrall,0,0,1,0,0,0,0,0,18,0,1,0,2,1,,
24,O. Aina,0,0,0,1,0,0,0,0,27,2,3,0,2,2,0,Nottingham Forest FC
25,M. Niakhaté,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Nottingham Forest FC
26,C. Kouyaté,0,0,0,1,0,0,0,0,7,0,3,0,0,1,,
27,C. Wood,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,Nottingham Forest FC
28,A. Elanga,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,Nottingham Forest FC
