,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Nélson Semedo,0,0,0,1,1,1,0,0,44,3,1,0,0,0,1,Wolverhampton Wanderers FC
1,S. Bueno,0,0,0,1,0,0,0,0,52,0,0,0,2,2,1,Wolverhampton Wanderers FC
2,M. Kilman,0,0,0,0,0,1,0,0,70,0,1,1,0,1,1,Wolverhampton Wanderers FC
3,Pedro Neto,0,0,0,0,0,1,0,0,17,1,0,0,0,0,,
4,M. Lemina,0,0,0,0,0,1,0,0,31,2,0,1,1,2,1,Wolverhampton Wanderers FC
5,Pablo Sarabia,0,0,0,0,0,0,0,0,39,6,1,0,0,1,1,Wolverhampton Wanderers FC
6,José Sá,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,Wolverhampton Wanderers FC
7,João Gomes,0,0,0,0,0,0,0,0,38,0,3,0,1,0,1,Wolverhampton Wanderers FC
8,R. Aït-Nouri,1,0,0,0,0,2,2,0,40,2,1,1,1,4,1,Wolverhampton Wanderers FC
9,N. Fraser,0,0,0,0,1,1,1,0,12,0,2,0,1,1,1,Wolverhampton Wanderers FC
10,J. Bellegarde,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
11,T. Doyle,0,0,0,0,1,1,0,0,49,2,0,0,0,0,1,Wolverhampton Wanderers FC
12,Toti Gomes,0,1,0,0,0,0,0,0,22,0,0,0,1,0,1,Wolverhampton Wanderers FC
13,M. Doherty,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,Wolverhampton Wanderers FC
14,Rodrigo Muniz,0,0,0,0,1,7,2,2,5,0,0,0,3,1,0,Fulham FC
15,S. Lukić,0,0,0,0,1,1,0,1,30,0,2,0,0,0,0,Fulham FC
16,T. Adarabioyo,0,0,0,0,0,1,0,0,89,0,2,0,2,0,0,Fulham FC
17,C. Bassey,0,0,0,0,0,0,0,0,69,0,2,0,0,0,0,Fulham FC
18,A. Robinson,0,0,0,0,0,0,0,0,48,4,4,0,1,1,0,Fulham FC
19,Andreas Pereira,0,0,0,0,1,1,1,0,30,3,1,0,0,1,0,Fulham FC
20,B. Leno,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,Fulham FC
21,H. Reed,0,0,0,1,0,0,0,0,39,0,3,0,2,1,0,Fulham FC
22,A. Iwobi,1,0,0,0,0,4,2,1,42,3,1,0,0,0,0,Fulham FC
23,H. Wilson,0,0,0,0,1,3,0,1,24,1,0,0,1,0,0,Fulham FC
24,T. Castagne,0,0,0,0,0,0,0,0,36,0,1,0,0,1,0,Fulham FC
25,Willian,0,0,0,0,0,1,0,1,17,2,3,0,0,0,0,Fulham FC
26,T. Cairney,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,Fulham FC
27,João Palhinha,0,0,0,1,0,3,1,1,18,0,1,0,2,1,0,Fulham FC
28,Adama Traoré,0,0,0,0,0,2,1,0,6,1,1,0,0,1,0,Fulham FC
29,A. Broja,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,Fulham FC
