,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Roerslev,0,0,0,0,0,0,0,0,48,0,0,0,1,1,1,Brentford FC
1,V. Janelt,0,1,0,0,0,1,0,1,31,0,2,0,1,0,1,Brentford FC
2,E. Pinnock,0,0,0,0,0,1,0,1,93,0,1,0,0,0,1,Brentford FC
3,K. Lewis-Potter,0,0,0,0,0,1,0,0,11,2,1,1,0,2,1,Brentford FC
4,B. Mbeumo,0,0,0,1,0,3,1,0,39,4,4,0,3,2,1,Brentford FC
5,N. Collins,0,0,0,0,0,0,0,0,97,0,3,0,0,0,1,Brentford FC
6,A. Hickey,0,0,0,0,0,2,0,1,27,1,0,0,1,0,,
7,M. Jensen,1,0,0,0,0,1,1,0,44,1,2,0,1,1,1,Brentford FC
8,C. Nørgaard,0,0,0,0,0,1,0,0,70,1,4,0,0,3,1,Brentford FC
9,M. Flekken,0,0,0,0,0,0,0,0,54,0,0,0,0,0,1,Brentford FC
10,Y. Wissa,0,0,0,0,1,1,0,1,11,0,0,0,0,0,1,Brentford FC
11,K. Ajer,0,0,0,0,0,1,0,0,37,0,1,0,0,0,1,Brentford FC
12,F. Onyeka,0,0,0,0,0,0,0,0,10,0,1,0,1,2,1,Brentford FC
13,S. Ghoddos,0,0,0,1,0,0,0,0,13,1,1,1,1,0,1,Brentford FC
14,M. Olakigbe,0,0,0,0,0,0,0,0,3,1,0,1,0,0,,
15,D. McNeil,0,1,0,0,1,3,1,0,40,7,0,0,0,3,0,Everton FC
16,J. Tarkowski,1,1,0,0,0,2,1,0,43,0,0,0,0,0,0,Everton FC
17,Beto,0,0,0,0,0,4,1,0,18,0,1,0,1,1,0,Everton FC
18,A. Young,0,0,0,1,1,0,0,0,26,3,2,0,2,1,0,Everton FC
19,J. Pickford,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,Everton FC
20,A. Doucouré,1,0,0,0,0,2,1,0,45,2,0,0,3,0,0,Everton FC
21,J. Branthwaite,0,0,0,1,0,0,0,0,57,1,2,1,2,0,0,Everton FC
22,V. Mykolenko,0,0,0,0,2,1,1,0,34,1,2,0,0,0,0,Everton FC
23,I. Gueye,0,0,0,0,0,1,0,0,43,0,0,0,2,1,0,Everton FC
24,J. Garner,0,1,0,0,0,2,0,1,26,6,3,0,1,2,0,Everton FC
25,A. Onana,0,0,0,0,0,2,0,0,55,0,6,0,1,1,,Manchester United FC
26,D. Calvert-Lewin,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,Everton FC
27,A. Danjuma,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
