,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Ayew,0,0,1,2,0,0,0,0,8,3,2,0,2,5,1,Crystal Palace FC
1,M. Guéhi,0,0,0,0,0,0,0,0,19,0,2,0,0,0,,
2,J. Ward,0,0,0,1,0,0,0,0,19,0,3,0,3,0,1,Crystal Palace FC
3,C. Richards,0,0,0,1,0,0,0,0,15,0,4,0,1,0,1,Crystal Palace FC
4,W. Hughes,0,0,0,0,0,0,0,0,17,7,3,0,2,1,1,Crystal Palace FC
5,J. Andersen,0,0,0,1,1,1,1,0,20,0,2,0,2,1,1,Crystal Palace FC
6,S. Johnstone,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,
7,O. Édouard,0,0,0,0,0,0,0,0,2,1,2,0,1,2,1,Crystal Palace FC
8,J. Lerma,0,0,0,1,1,3,1,0,28,0,1,0,1,1,1,Crystal Palace FC
9,J. Schlupp,0,0,0,0,2,2,1,1,13,2,3,0,0,1,1,Crystal Palace FC
10,N. Clyne,0,0,0,0,0,0,0,0,14,0,0,0,1,0,1,Crystal Palace FC
11,J. Mateta,1,0,0,0,1,2,1,1,6,0,0,0,2,3,1,Crystal Palace FC
12,M. Olise,0,0,0,0,1,0,0,0,5,6,1,0,0,2,1,Crystal Palace FC
13,R. Matthews,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,
14,N. Ahamada,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,Crystal Palace FC
15,D. Ozoh,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Crystal Palace FC
16,D. Szoboszlai,0,0,0,0,1,2,0,1,47,1,2,0,1,0,0,Liverpool FC
17,T. Alexander-Arnold,0,0,0,0,1,0,0,0,86,6,0,0,0,0,0,Liverpool FC
18,D. Núñez,0,0,0,0,0,2,0,0,15,0,1,3,1,0,0,Liverpool FC
19,L. Díaz,0,0,0,1,0,2,0,1,28,0,0,2,2,5,0,Liverpool FC
20,V. van Dijk,0,0,0,0,0,1,0,0,102,0,2,0,0,1,0,Liverpool FC
21,R. Gravenberch,0,0,0,0,0,1,0,1,29,0,0,0,2,1,0,Liverpool FC
22,K. Tsimikas,0,0,0,0,0,1,0,0,47,4,3,1,1,1,,
23,Alisson Becker,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,Liverpool FC
24,J. Quansah,0,0,0,0,0,0,0,0,66,0,0,0,2,0,0,Liverpool FC
25,W. Endo,0,0,0,0,1,0,0,0,42,0,1,0,3,3,0,Liverpool FC
26,Mohamed Salah,1,1,0,0,0,3,1,2,39,1,0,0,0,1,0,Liverpool FC
27,J. Gomez,0,0,0,1,2,0,0,0,42,4,1,0,1,1,0,Liverpool FC
28,I. Konaté,0,0,0,0,0,0,0,0,34,0,1,0,2,0,0,Liverpool FC
29,C. Gakpo,0,0,0,0,0,0,0,0,15,0,0,0,2,1,0,Liverpool FC
30,C. Jones,0,1,0,0,0,0,0,0,17,0,0,0,0,2,0,Liverpool FC
31,H. Elliott,1,0,0,0,0,2,1,0,24,1,0,0,0,1,0,Liverpool FC
