,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Gallagher,0,0,0,0,2,2,1,0,53,4,1,0,1,2,1,Chelsea FC
1,B. Badiashile,1,0,0,0,0,0,0,0,63,0,1,0,1,0,1,Chelsea FC
2,M. Caicedo,1,0,0,0,0,1,1,0,52,0,6,0,0,0,1,Chelsea FC
3,R. Sterling,1,0,0,0,1,2,1,0,24,1,1,0,1,1,1,Chelsea FC
4,Marc Cucurella,0,0,0,1,0,0,0,0,52,2,6,0,0,3,1,Chelsea FC
5,Thiago Silva,0,0,0,0,0,0,0,0,57,1,0,0,1,0,1,Chelsea FC
6,Đ. Petrović,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,Chelsea FC
7,T. Chalobah,0,0,0,0,1,0,0,0,51,0,1,0,0,0,1,Chelsea FC
8,N. Jackson,0,0,0,0,1,4,1,3,25,0,0,0,1,2,1,Chelsea FC
9,N. Madueke,0,0,0,0,0,1,0,1,20,1,1,0,0,0,1,Chelsea FC
10,C. Palmer,0,1,0,0,1,3,0,2,31,5,1,0,0,0,1,Chelsea FC
11,C. Nkunku,0,0,0,0,0,2,1,0,19,0,0,0,0,0,,
12,L. Ugochukwu,0,0,0,0,0,0,0,0,16,0,2,0,0,0,,
13,M. Gusto,0,0,0,1,0,1,1,0,15,1,2,0,0,0,1,Chelsea FC
14,C. Casadei,0,0,0,0,0,0,0,0,5,0,3,0,0,0,1,Chelsea FC
15,M. Senesi,0,0,0,1,0,1,0,0,42,3,6,0,2,1,0,AFC Bournemouth
16,E. Ünal,0,0,0,0,1,4,1,0,10,1,0,1,0,2,0,AFC Bournemouth
17,I. Zabarnyi,0,0,0,0,0,0,0,0,39,0,1,0,0,1,0,AFC Bournemouth
18,L. Cook,0,0,0,0,0,1,0,0,36,5,1,0,1,1,0,AFC Bournemouth
19,M. Aarons,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,AFC Bournemouth
20,J. Kluivert,0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,AFC Bournemouth
21,Neto,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,AFC Bournemouth
22,M. Kerkez,0,0,0,1,0,0,0,0,18,3,1,0,1,0,0,AFC Bournemouth
23,M. Tavernier,0,0,0,0,0,2,1,1,27,2,3,0,0,0,0,AFC Bournemouth
24,R. Christie,0,0,0,0,0,3,0,2,33,2,4,0,1,0,0,AFC Bournemouth
25,A. Semenyo,0,0,0,1,2,3,1,0,31,3,2,0,1,0,0,AFC Bournemouth
26,Dango Ouattara,0,0,0,0,1,3,2,1,10,0,2,0,1,0,0,AFC Bournemouth
27,D. Solanke,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,AFC Bournemouth
28,P. Billing,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,AFC Bournemouth
29,A. Scott,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,AFC Bournemouth
30,L. Kelly,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,AFC Bournemouth
