,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Trusty,0,0,0,0,0,2,1,0,41,0,4,0,0,0,1,Sheffield United FC
1,Vinicius Souza,0,0,0,0,0,1,1,0,54,1,1,0,2,0,1,Sheffield United FC
2,J. McAtee,0,0,0,0,1,3,0,2,29,5,0,0,1,1,1,Sheffield United FC
3,J. Robinson,0,0,0,0,0,0,0,0,64,0,1,0,1,1,1,Sheffield United FC
4,A. Ahmedhodžić,0,0,0,1,0,0,0,0,75,0,3,0,1,1,1,Sheffield United FC
5,A. Brooks,0,0,0,1,0,2,0,1,31,1,0,0,1,0,1,Sheffield United FC
6,J. Bogle,0,0,0,0,0,0,0,0,46,2,3,0,0,1,1,Sheffield United FC
7,W. Foderingham,0,0,0,0,0,0,0,0,46,0,0,0,0,0,,
8,W. Osula,0,0,0,0,1,3,1,1,4,1,0,0,0,1,1,Sheffield United FC
9,G. Hamer,0,0,0,1,1,3,0,2,46,6,2,0,3,1,1,Sheffield United FC
10,B. Brereton,1,0,0,0,1,4,2,1,21,0,0,1,1,1,1,Sheffield United FC
11,O. McBurnie,1,0,0,0,0,2,1,0,14,0,1,0,0,2,1,Sheffield United FC
12,C. Archer,0,0,0,0,0,1,0,1,10,1,2,0,0,0,1,Sheffield United FC
13,R. Norrington-Davies,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,
14,O. Norwood,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,Sheffield United FC
15,R. Brewster,0,0,1,0,0,0,0,0,1,0,0,0,1,0,,
16,D. Ings,0,0,0,0,0,6,2,4,24,0,3,0,0,2,0,West Ham United FC
17,K. Mavropanos,0,0,0,0,0,1,0,0,32,0,1,0,1,0,0,West Ham United FC
18,V. Coufal,0,0,1,2,1,0,0,0,34,2,1,0,2,0,0,West Ham United FC
19,T. Souček,0,0,0,0,0,0,0,0,51,0,4,0,0,2,0,West Ham United FC
20,K. Zouma,0,0,0,0,0,1,1,0,36,0,1,0,1,0,0,West Ham United FC
21,Pablo Fornals,0,0,0,0,0,0,0,0,42,0,3,0,0,2,,
22,J. Ward-Prowse,1,0,0,1,0,1,1,0,40,4,1,0,2,1,0,West Ham United FC
23,Emerson,0,0,0,0,0,0,0,0,34,0,2,0,0,2,0,West Ham United FC
24,M. Cornet,1,0,0,0,0,2,1,1,18,0,1,1,1,0,0,West Ham United FC
25,A. Areola,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,West Ham United FC
26,J. Bowen,0,0,0,0,0,4,0,1,17,0,1,1,2,1,0,West Ham United FC
27,B. Johnson,0,0,0,0,0,1,0,0,16,2,0,0,0,0,,Tottenham Hotspur FC
28,D. Mubama,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,
29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
