,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,R. Højlund,0,0,0,0,0,3,2,0,15,0,0,1,0,0,1,Manchester United FC
1,Casemiro,0,0,0,1,0,4,0,0,73,1,4,0,3,1,1,Manchester United FC
2,S. Amrabat,0,0,0,1,0,0,0,0,107,1,6,0,5,0,1,Manchester United FC
3,M. Mount,0,0,0,1,0,2,0,1,42,3,7,0,1,1,1,Manchester United FC
4,V. Lindelöf,0,0,0,0,0,0,0,0,94,0,2,0,0,1,1,Manchester United FC
5,R. Varane,0,0,0,0,0,1,0,0,120,0,3,0,0,0,1,Manchester United FC
6,A. Onana,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,Manchester United FC
7,M. Rashford,0,0,0,0,1,2,0,2,39,4,1,0,0,1,1,Manchester United FC
8,F. Pellistri,0,0,0,0,1,0,0,0,25,3,1,0,0,3,,
9,Diogo Dalot,0,0,0,0,3,1,0,1,71,6,1,0,0,0,1,Manchester United FC
10,Bruno Fernandes,0,0,0,0,3,2,1,1,72,12,3,1,1,1,1,Manchester United FC
11,A. Garnacho,0,0,0,0,2,3,1,2,16,2,1,0,0,0,1,Manchester United FC
12,A. Martial,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,
13,C. Eriksen,0,0,0,0,0,0,0,0,15,1,2,0,0,0,,
14,D. van de Beek,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,
15,H. Maguire,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,Manchester United FC
16,T. Mitchell,0,0,0,0,1,0,0,0,18,1,3,0,2,0,0,Crystal Palace FC
17,M. Guéhi,0,0,0,0,0,1,0,0,20,0,2,0,0,0,,
18,J. Schlupp,0,0,0,0,1,2,0,1,9,1,2,0,1,1,0,Crystal Palace FC
19,J. Mateta,0,0,0,0,0,0,0,0,9,1,2,0,1,0,0,Crystal Palace FC
20,E. Eze,0,0,0,0,0,1,0,0,20,4,1,0,1,2,0,Crystal Palace FC
21,C. Doucouré,0,0,0,0,0,0,0,0,27,0,5,0,0,0,,
22,J. Ward,0,0,0,1,0,0,0,0,16,0,4,0,2,0,0,Crystal Palace FC
23,W. Hughes,0,0,0,1,0,1,1,0,27,0,1,0,1,0,0,Crystal Palace FC
24,S. Johnstone,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,
25,J. Ayew,0,0,0,0,2,0,0,0,24,2,4,0,0,5,0,Crystal Palace FC
26,J. Andersen,1,0,0,0,0,3,1,1,23,1,2,0,0,1,0,Crystal Palace FC
27,J. Riedewald,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Crystal Palace FC
28,C. Richards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace FC
