,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Cook,0,0,0,0,0,0,0,0,60,6,3,0,1,0,1,AFC Bournemouth
1,A. Scott,0,0,0,0,0,0,0,0,35,0,1,0,0,2,1,AFC Bournemouth
2,L. Kelly,0,0,0,1,1,1,0,0,59,2,2,0,2,3,1,AFC Bournemouth
3,A. Smith,0,0,0,0,0,0,0,0,43,4,1,0,1,1,1,AFC Bournemouth
4,Dango Ouattara,0,0,0,0,3,0,0,0,19,1,0,0,0,0,1,AFC Bournemouth
5,Neto,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,AFC Bournemouth
6,I. Zabarnyi,0,0,0,0,0,0,0,0,62,0,2,0,0,1,1,AFC Bournemouth
7,R. Christie,0,0,0,0,0,1,0,1,42,0,2,0,1,2,1,AFC Bournemouth
8,P. Billing,0,0,0,0,1,4,2,1,21,3,1,0,2,1,1,AFC Bournemouth
9,D. Solanke,0,0,0,0,2,1,0,0,12,1,1,0,2,1,1,AFC Bournemouth
10,M. Tavernier,0,0,0,1,1,0,0,0,28,4,0,0,2,0,1,AFC Bournemouth
11,A. Semenyo,0,1,0,1,1,1,1,0,13,0,1,0,2,0,1,AFC Bournemouth
12,M. Kerkez,0,0,0,0,0,1,1,0,10,0,5,0,0,0,1,AFC Bournemouth
13,J. Kluivert,1,0,0,0,0,2,2,0,5,0,0,0,0,1,1,AFC Bournemouth
14,E. Ünal,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,AFC Bournemouth
15,M. Aarons,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,AFC Bournemouth
16,J. Ayew,0,0,0,0,0,1,1,0,19,2,1,0,1,3,0,Crystal Palace FC
17,W. Hughes,0,0,0,1,0,0,0,0,59,0,5,0,2,1,0,Crystal Palace FC
18,A. Wharton,0,0,0,0,0,0,0,0,44,0,2,0,2,1,0,Crystal Palace FC
19,J. Andersen,0,0,0,1,1,1,0,0,46,0,2,0,4,1,0,Crystal Palace FC
20,E. Eze,0,0,0,0,0,0,0,0,51,3,1,1,1,4,0,Crystal Palace FC
21,D. Muñoz,0,0,0,0,1,0,0,0,30,0,3,0,2,0,0,Crystal Palace FC
22,T. Mitchell,0,0,0,0,0,0,0,0,43,1,7,0,1,0,0,Crystal Palace FC
23,D. Henderson,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,Crystal Palace FC
24,J. Lerma,0,0,0,0,0,0,0,0,56,0,3,0,0,1,0,Crystal Palace FC
25,J. Mateta,0,0,0,0,0,1,1,0,27,1,1,3,1,0,0,Crystal Palace FC
26,J. Ward,0,0,0,0,0,0,0,0,45,0,3,0,0,0,0,Crystal Palace FC
27,J. Schlupp,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Crystal Palace FC
28,D. Ozoh,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,Crystal Palace FC
29,O. Édouard,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,Crystal Palace FC
