,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Schlupp,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,Crystal Palace FC
1,J. Andersen,0,0,0,0,0,0,0,0,113,1,1,0,2,1,1,Crystal Palace FC
2,M. Guéhi,0,0,0,0,0,0,0,0,104,0,2,0,0,3,,
3,W. Hughes,0,0,0,0,1,0,0,0,59,2,2,0,2,0,1,Crystal Palace FC
4,O. Édouard,0,0,0,0,0,0,0,0,18,1,1,0,0,1,1,Crystal Palace FC
5,T. Mitchell,0,0,0,0,0,0,0,0,52,2,4,0,0,0,1,Crystal Palace FC
6,J. Riedewald,0,0,0,0,0,0,0,0,36,3,3,0,2,0,1,Crystal Palace FC
7,J. Mateta,0,0,0,0,0,2,1,0,11,0,1,0,0,1,1,Crystal Palace FC
8,J. Ayew,0,0,0,0,1,3,1,0,36,2,0,0,0,4,1,Crystal Palace FC
9,N. Clyne,0,0,0,0,0,1,0,0,33,0,1,0,1,0,1,Crystal Palace FC
10,S. Johnstone,0,0,0,0,0,0,0,0,36,0,0,0,0,0,,
11,J. Rak-Sakyi,0,0,0,0,1,2,0,2,24,2,2,0,0,2,,
12,C. Richards,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Crystal Palace FC
13,S. Aurier,0,0,0,0,1,2,1,0,39,3,0,0,1,0,,
14,W. Boly,0,0,0,0,0,2,0,1,66,0,3,0,2,0,,
15,N. Domínguez,0,0,0,0,0,1,1,0,63,1,1,0,1,0,0,Nottingham Forest FC
16,C. Wood,0,0,0,0,0,0,0,0,15,0,1,0,1,1,0,Nottingham Forest FC
17,H. Toffolo,0,0,0,0,0,1,1,0,45,3,4,0,0,0,0,Nottingham Forest FC
18,C. Hudson-Odoi,0,0,0,0,0,0,0,0,28,0,1,1,2,1,0,Nottingham Forest FC
19,O. Mangala,0,0,0,0,0,2,0,0,40,0,2,0,1,1,,
20,M. Gibbs-White,0,0,0,0,1,2,0,0,44,10,2,0,1,1,0,Nottingham Forest FC
21,Murillo,0,0,0,0,0,2,2,0,58,0,2,0,0,0,0,Nottingham Forest FC
22,I. Sangaré,0,0,0,0,0,0,0,0,23,0,4,0,0,2,0,Nottingham Forest FC
23,M. Turner,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,Nottingham Forest FC
24,G. Montiel,0,0,0,0,3,2,0,2,11,1,0,0,2,0,0,Nottingham Forest FC
25,A. Elanga,0,0,0,0,1,1,0,1,9,0,0,1,0,0,0,Nottingham Forest FC
26,C. Kouyaté,0,0,0,0,1,1,0,0,9,0,0,0,0,0,,
27,D. Origi,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Nottingham Forest FC
28,R. Yates,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,Nottingham Forest FC
