,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,R. Yates,0,0,0,0,0,0,0,0,29,0,0,0,4,2,1,Nottingham Forest FC
1,Murillo,0,0,0,0,0,0,0,0,40,0,2,0,1,0,1,Nottingham Forest FC
2,N. Domínguez,0,0,0,0,0,2,0,1,33,0,4,0,2,1,1,Nottingham Forest FC
3,M. Gibbs-White,0,0,0,1,1,1,0,1,29,2,0,0,0,4,1,Nottingham Forest FC
4,M. Sels,0,0,0,0,0,0,0,0,28,0,0,0,0,1,1,Nottingham Forest FC
5,N. Williams,0,0,0,0,1,0,0,0,22,2,4,0,0,1,1,Nottingham Forest FC
6,D. Origi,0,0,0,0,0,1,0,0,16,0,2,0,1,0,1,Nottingham Forest FC
7,A. Omobamidele,0,0,0,0,0,0,0,0,20,0,3,0,0,0,1,Nottingham Forest FC
8,C. Hudson-Odoi,0,0,0,0,0,1,1,0,21,2,0,0,0,1,1,Nottingham Forest FC
9,H. Toffolo,0,0,0,0,0,0,0,0,22,3,2,0,2,0,1,Nottingham Forest FC
10,A. Elanga,0,0,0,0,0,2,1,0,12,1,0,2,0,0,1,Nottingham Forest FC
11,T. Awoniyi,0,0,0,0,1,1,0,1,4,0,1,0,0,1,,
12,Danilo,0,0,0,1,0,0,0,0,2,0,2,0,1,0,1,Nottingham Forest FC
13,Felipe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Nottingham Forest FC
14,V. van Dijk,0,0,0,0,0,0,0,0,102,0,0,1,1,1,0,Liverpool FC
15,I. Konaté,0,0,0,0,0,0,0,0,85,0,4,0,0,0,0,Liverpool FC
16,C. Kelleher,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,Liverpool FC
17,J. Gomez,0,0,0,0,1,0,0,0,64,0,1,0,3,0,0,Liverpool FC
18,A. Mac Allister,0,1,0,0,0,2,0,1,67,3,1,0,1,2,0,Liverpool FC
19,C. Gakpo,0,0,0,0,0,2,0,0,21,0,1,0,0,0,0,Liverpool FC
20,H. Elliott,0,0,0,0,0,2,0,2,53,1,1,0,0,1,0,Liverpool FC
21,A. Robertson,0,0,0,1,1,1,1,0,55,9,2,0,1,1,0,Liverpool FC
22,L. Díaz,0,0,0,0,4,6,0,4,44,2,2,0,0,1,0,Liverpool FC
23,C. Bradley,0,0,0,0,2,0,0,0,52,1,5,0,1,2,0,Liverpool FC
24,B. Clark,0,0,0,0,1,2,0,1,34,0,1,0,3,2,,
25,D. Núñez,1,0,0,0,0,5,1,1,3,0,0,0,0,0,0,Liverpool FC
26,W. Endo,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0,Liverpool FC
27,D. Szoboszlai,0,0,0,0,1,1,0,1,7,3,0,0,1,1,0,Liverpool FC
28,J. Danns,0,0,0,1,0,0,0,0,3,0,0,0,1,0,,
29,K. Tsimikas,0,0,0,0,2,1,0,1,5,5,0,0,0,0,,
