,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,R. Jiménez,0,0,0,0,3,2,0,2,26,0,1,1,0,0,1,Fulham FC
1,S. Lukić,0,0,0,0,0,0,0,0,58,1,1,0,2,4,1,Fulham FC
2,T. Ream,0,0,1,2,0,0,0,0,51,0,0,0,2,0,,
3,I. Diop,0,0,0,0,0,2,0,1,77,0,1,0,1,0,,
4,B. Leno,0,0,0,0,0,0,0,0,51,0,0,0,0,1,1,Fulham FC
5,A. Robinson,0,0,0,0,0,0,0,0,37,2,1,0,0,0,1,Fulham FC
6,K. Tete,0,0,0,0,0,0,0,0,33,2,3,0,2,3,1,Fulham FC
7,H. Wilson,0,0,0,0,1,2,2,0,36,2,0,0,2,2,1,Fulham FC
8,B. De Cordova-Reid,0,0,0,0,0,2,0,1,12,0,0,0,1,1,1,Fulham FC
9,H. Reed,0,0,0,1,0,0,0,0,26,0,2,0,1,0,1,Fulham FC
10,Andreas Pereira,0,0,0,0,1,1,0,0,14,8,0,0,1,0,1,Fulham FC
11,João Palhinha,0,0,0,1,0,0,0,0,20,0,1,0,1,1,1,Fulham FC
12,Willian,0,0,0,0,0,1,0,0,8,1,0,0,0,0,1,Fulham FC
13,C. Bassey,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,Fulham FC
14,Adama Traoré,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Fulham FC
15,Rodrigo Muniz,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Fulham FC
16,M. Jensen,0,0,0,0,1,2,1,0,43,7,3,0,1,2,0,Brentford FC
17,E. Pinnock,0,0,0,0,0,1,0,0,57,0,0,0,0,1,0,Brentford FC
18,C. Nørgaard,0,0,0,0,0,1,0,0,36,1,4,0,2,0,0,Brentford FC
19,A. Hickey,0,0,0,1,1,0,0,0,27,1,0,0,2,1,,
20,R. Henry,0,0,0,1,0,0,0,0,28,1,1,2,1,1,,
21,B. Mbeumo,2,0,0,0,0,3,3,0,25,3,1,0,0,1,0,Brentford FC
22,Y. Wissa,1,0,0,0,2,7,3,1,11,0,0,1,1,3,0,Brentford FC
23,M. Flekken,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,Brentford FC
24,V. Janelt,0,0,0,0,0,0,0,0,26,0,1,0,0,1,0,Brentford FC
25,N. Collins,0,0,0,0,0,1,0,0,60,0,0,0,0,1,0,Brentford FC
26,K. Schade,0,0,0,0,1,0,0,0,12,1,1,1,3,1,0,Brentford FC
27,M. Roerslev,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,Brentford FC
28,M. Damsgaard,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,Brentford FC
29,K. Lewis-Potter,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,Brentford FC
30,J. Dasilva,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
31,K. Ajer,0,1,0,0,0,1,0,1,7,0,0,0,0,0,0,Brentford FC
