,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Niakhaté,0,0,0,0,0,1,0,1,25,0,3,0,2,1,1,Nottingham Forest FC
1,R. Yates,0,0,0,0,0,0,0,0,29,1,4,0,4,5,1,Nottingham Forest FC
2,N. Williams,0,0,0,0,2,2,0,1,26,5,10,0,2,0,1,Nottingham Forest FC
3,W. Boly,0,0,0,0,0,1,0,0,17,0,3,0,0,0,,
4,M. Turner,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,Nottingham Forest FC
5,A. Elanga,0,0,0,0,2,2,0,1,13,6,1,5,1,0,1,Nottingham Forest FC
6,O. Mangala,0,0,0,0,0,0,0,0,29,0,2,0,2,1,,
7,M. Gibbs-White,0,0,0,0,1,4,0,2,14,5,0,0,1,2,1,Nottingham Forest FC
8,C. Kouyaté,0,0,0,0,0,0,0,0,10,0,3,0,1,1,,
9,H. Toffolo,0,0,0,1,1,3,1,1,16,5,0,0,1,0,1,Nottingham Forest FC
10,Murillo,0,0,0,1,0,1,0,0,30,1,3,0,2,0,1,Nottingham Forest FC
11,Danilo,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,Nottingham Forest FC
12,C. Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Nottingham Forest FC
13,C. Hudson-Odoi,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,Nottingham Forest FC
14,Son Heung-Min,0,0,0,1,0,4,2,2,36,5,0,0,2,4,0,Tottenham Hotspur FC
15,Y. Bissouma,0,0,1,0,0,0,0,0,47,0,3,0,0,1,0,Tottenham Hotspur FC
16,Pedro Porro,0,0,0,0,1,2,0,1,74,5,2,0,0,1,0,Tottenham Hotspur FC
17,P. Sarr,0,0,0,1,0,0,0,0,62,0,1,0,2,1,0,Tottenham Hotspur FC
18,B. Davies,0,0,0,1,0,1,0,0,102,0,2,0,2,2,,
19,D. Udogie,0,0,0,1,0,0,0,0,36,0,3,0,2,2,0,Tottenham Hotspur FC
20,C. Romero,0,0,0,0,0,0,0,0,81,0,2,0,1,1,0,Tottenham Hotspur FC
21,D. Kulusevski,1,1,0,0,1,3,2,1,30,4,2,0,1,0,0,Tottenham Hotspur FC
22,B. Johnson,0,0,0,0,1,1,1,0,4,2,0,0,0,0,0,Tottenham Hotspur FC
23,Richarlison,1,0,0,0,0,1,1,0,10,0,2,0,0,1,0,Tottenham Hotspur FC
24,G. Vicario,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,Tottenham Hotspur FC
25,O. Skipp,0,0,0,0,0,0,0,0,23,0,1,0,1,1,,
26,P. Højbjerg,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,Tottenham Hotspur FC
27,Emerson Royal,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,Tottenham Hotspur FC
28,Alejo Véliz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
