,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Bruno Fernandes,0,1,0,0,2,2,1,1,69,2,1,0,1,0,1,Manchester United FC
1,Casemiro,0,1,0,0,0,0,0,0,82,0,3,0,0,0,1,Manchester United FC
2,L. Shaw,0,0,0,0,0,0,0,0,43,1,2,0,3,0,,
3,Lisandro Martínez,0,0,0,0,0,0,0,0,49,0,2,0,1,0,1,Manchester United FC
4,H. Maguire,0,0,0,0,0,0,0,0,43,0,1,0,0,0,1,Manchester United FC
5,K. Mainoo,0,0,0,0,0,0,0,0,30,0,2,0,0,0,1,Manchester United FC
6,Diogo Dalot,0,0,0,0,1,3,1,1,58,0,1,0,3,0,1,Manchester United FC
7,A. Garnacho,2,0,0,0,1,2,2,0,26,4,1,0,0,2,1,Manchester United FC
8,M. Rashford,0,0,0,0,1,2,0,0,30,1,0,0,0,1,1,Manchester United FC
9,R. Højlund,1,0,0,0,0,2,1,0,20,1,1,1,0,2,1,Manchester United FC
10,A. Onana,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,Manchester United FC
11,S. McTominay,0,1,0,0,0,1,0,0,10,0,3,0,1,0,1,Manchester United FC
12,R. Varane,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,Manchester United FC
13,V. Lindelöf,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,Manchester United FC
14,Antony,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,Manchester United FC
15,B. Johnson,0,0,0,0,2,3,1,1,36,8,1,0,1,3,,Tottenham Hotspur FC
16,V. Coufal,0,0,0,0,1,0,0,0,33,6,0,0,0,0,0,West Ham United FC
17,J. Ward-Prowse,0,0,0,0,1,2,0,1,59,11,1,0,1,1,0,West Ham United FC
18,E. Álvarez,0,0,0,0,0,2,0,1,59,0,2,0,0,0,0,West Ham United FC
19,K. Zouma,0,0,0,0,0,1,0,0,52,0,1,0,2,0,0,West Ham United FC
20,N. Aguerd,0,0,0,0,0,1,0,0,55,1,3,0,0,0,0,West Ham United FC
21,T. Souček,0,0,0,1,1,2,0,1,31,0,0,0,1,0,0,West Ham United FC
22,Emerson,0,0,0,0,0,3,1,0,52,2,3,0,0,0,0,West Ham United FC
23,M. Kudus,0,0,0,0,1,4,1,2,35,1,4,0,0,4,0,West Ham United FC
24,A. Areola,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,West Ham United FC
25,J. Bowen,0,0,0,0,1,2,0,2,19,2,0,0,0,0,0,West Ham United FC
26,Ł. Fabiański,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,West Ham United FC
27,K. Phillips,0,0,0,0,0,1,0,0,24,0,1,0,0,0,0,West Ham United FC
28,M. Cornet,0,0,0,0,1,1,0,0,10,1,0,0,0,2,0,West Ham United FC
