,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,V. Mykolenko,0,0,0,0,0,1,0,0,18,0,2,0,0,1,1,Everton FC
1,A. Danjuma,0,0,0,0,1,3,0,1,8,1,1,1,1,0,,
2,J. Garner,0,0,0,0,1,2,1,1,25,1,3,0,0,3,1,Everton FC
3,A. Onana,0,0,0,0,0,1,0,0,24,0,4,0,2,3,,Manchester United FC
4,S. Coleman,0,0,0,0,0,0,0,0,23,1,3,0,1,0,1,Everton FC
5,J. Pickford,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,Everton FC
6,J. Tarkowski,0,0,0,1,0,1,0,0,31,0,3,1,1,2,1,Everton FC
7,D. Calvert-Lewin,0,0,0,0,0,1,1,0,8,0,1,0,1,0,1,Everton FC
8,J. Branthwaite,0,0,0,0,0,0,0,0,25,0,4,0,0,1,1,Everton FC
9,J. Harrison,0,0,0,0,2,0,0,0,19,5,0,0,1,2,1,Everton FC
10,A. Doucouré,0,0,0,0,0,1,0,1,21,0,4,2,4,1,1,Everton FC
11,D. McNeil,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1,Everton FC
12,Beto,0,0,0,0,0,0,0,0,3,0,0,1,2,1,1,Everton FC
13,M. Diaby,0,0,0,0,0,1,1,0,12,0,0,0,1,1,0,Aston Villa FC
14,Douglas Luiz,0,0,0,0,0,1,0,1,71,4,1,0,5,0,0,Aston Villa FC
15,E. Konsa,0,0,0,0,1,0,0,0,64,0,0,0,0,3,0,Aston Villa FC
16,Diego Carlos,0,0,0,1,0,0,0,0,47,0,0,0,2,0,0,Aston Villa FC
17,B. Kamara,0,0,0,0,0,0,0,0,65,1,4,0,2,1,,
18,L. Bailey,0,0,0,0,1,1,1,0,29,0,0,1,0,0,0,Aston Villa FC
19,E. Martínez,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,Aston Villa FC
20,O. Watkins,0,0,0,1,1,6,1,2,17,0,0,0,2,1,0,Aston Villa FC
21,J. McGinn,0,0,0,0,1,2,1,0,25,4,1,0,1,2,0,Aston Villa FC
22,C. Lenglet,0,0,0,1,0,0,0,0,85,0,1,0,0,2,0,Aston Villa FC
23,Álex Moreno,0,0,0,0,1,0,0,0,39,7,3,0,0,2,0,Aston Villa FC
24,Y. Tielemans,0,0,0,1,0,0,0,0,12,1,0,0,1,0,0,Aston Villa FC
25,J. Durán,0,0,0,0,0,4,1,0,2,1,0,0,0,0,0,Aston Villa FC
26,M. Cash,0,0,0,0,0,1,0,1,21,2,0,0,0,0,0,Aston Villa FC
27,N. Zaniolo,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Aston Villa FC
