,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Ahmedhodžić,1,0,0,1,0,2,1,0,36,0,3,0,1,2,1,Sheffield United FC
1,O. McBurnie,1,0,0,0,1,2,1,1,28,1,0,0,1,4,1,Sheffield United FC
2,A. Brooks,0,0,0,0,1,2,0,1,10,1,0,0,0,0,1,Sheffield United FC
3,G. Baldock,0,0,0,1,1,0,0,0,38,3,2,0,1,2,,
4,W. Foderingham,0,0,0,0,0,0,0,0,42,0,1,0,0,1,,
5,J. McAtee,0,1,0,0,2,1,0,0,37,6,1,0,0,0,1,Sheffield United FC
6,J. Robinson,1,0,0,1,1,0,0,0,25,2,2,0,2,0,1,Sheffield United FC
7,A. Trusty,0,0,0,0,0,2,0,0,31,0,1,0,1,2,1,Sheffield United FC
8,Vinicius Souza,0,0,0,0,1,1,0,1,38,1,4,0,2,0,1,Sheffield United FC
9,C. Archer,0,0,0,0,0,3,2,1,24,0,1,0,1,0,1,Sheffield United FC
10,G. Hamer,0,0,0,1,1,4,1,2,21,7,1,0,2,0,1,Sheffield United FC
11,M. Lowe,0,0,0,0,0,2,0,2,8,0,1,1,0,1,,
12,A. Ben Slimane,1,0,0,0,0,1,0,0,4,0,2,0,0,0,1,Sheffield United FC
13,O. Norwood,0,0,0,1,0,0,0,0,8,5,1,0,2,0,1,Sheffield United FC
14,R. Brewster,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
15,W. Osula,0,0,0,0,1,1,1,0,3,0,0,0,0,1,1,Sheffield United FC
16,A. Sambi Lokonga,0,1,0,0,0,1,0,1,32,1,3,0,0,1,0,Luton Town FC
17,R. Barkley,0,0,0,0,0,3,1,1,59,1,3,0,1,1,0,Luton Town FC
18,A. Townsend,0,0,0,0,0,3,1,1,18,3,2,0,1,0,0,Luton Town FC
19,G. Osho,0,0,0,0,0,0,0,0,23,0,1,0,1,0,0,Luton Town FC
20,A. Bell,0,0,0,0,0,0,0,0,49,4,2,0,2,1,,
21,T. Mengi,0,0,0,0,0,1,0,0,26,0,0,0,2,0,0,Luton Town FC
22,R. Giles,0,0,0,0,0,0,0,0,20,1,2,0,0,0,,
23,T. Kaminski,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,Luton Town FC
24,A. Doughty,1,0,0,0,2,2,1,1,29,8,1,0,0,0,0,Luton Town FC
25,J. Brown,0,0,0,0,0,1,0,1,23,0,1,0,1,3,,
26,E. Adebayo,0,0,0,0,1,1,1,0,10,0,0,0,1,3,,
27,C. Ogbene,0,0,0,0,1,0,0,0,8,1,0,0,0,1,,
28,C. Morris,0,0,0,0,0,0,0,0,8,1,0,0,3,0,0,Luton Town FC
29,M. Andersen,0,0,0,0,0,0,0,0,6,0,0,0,1,0,,
30,P. Mpanzu,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,Luton Town FC
