,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,David Raya,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,Arsenal FC
1,Gabriel Jesus,0,0,0,1,3,1,0,1,46,1,4,0,4,2,1,Arsenal FC
2,Jorginho,0,0,0,1,0,0,0,0,69,0,1,0,1,0,1,Arsenal FC
3,W. Saliba,0,0,0,0,0,0,0,0,70,0,2,0,0,0,1,Arsenal FC
4,Gabriel Magalhães,0,0,0,0,0,0,0,0,59,0,1,0,0,1,1,Arsenal FC
5,B. White,0,0,0,0,0,0,0,0,47,0,3,1,1,0,1,Arsenal FC
6,M. Ødegaard,0,0,0,0,1,3,0,1,36,5,3,0,0,1,1,Arsenal FC
7,D. Rice,0,0,0,0,0,0,0,0,40,0,3,0,0,1,1,Arsenal FC
8,L. Trossard,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,Arsenal FC
9,O. Zinchenko,0,0,0,0,0,3,0,2,34,2,2,0,0,0,1,Arsenal FC
10,E. Nketiah,0,0,0,0,1,3,0,0,8,1,1,1,1,1,1,Arsenal FC
11,Gabriel Martinelli,1,0,0,0,0,2,2,0,7,2,0,0,1,1,1,Arsenal FC
12,T. Partey,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,Arsenal FC
13,K. Havertz,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,Arsenal FC
14,T. Tomiyasu,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,Arsenal FC
15,M. Kovačić,0,0,0,1,0,0,0,0,37,0,3,0,2,0,0,Manchester City FC
16,Ederson,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,Manchester City FC
17,J. Gvardiol,0,0,0,0,1,1,1,0,41,2,2,0,2,0,0,Manchester City FC
18,N. Aké,0,0,0,0,0,1,0,0,65,0,3,0,0,1,0,Manchester City FC
19,E. Haaland,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,Manchester City FC
20,R. Lewis,0,0,0,0,0,0,0,0,32,0,1,0,0,2,0,Manchester City FC
21,K. Walker,0,0,0,0,1,0,0,0,45,1,2,0,1,0,,
22,Bernardo Silva,0,0,0,1,0,0,0,0,66,0,3,0,1,0,0,Manchester City FC
23,Rúben Dias,0,0,0,0,1,0,0,0,89,1,0,0,0,0,0,Manchester City FC
24,P. Foden,0,0,0,0,0,0,0,0,33,2,2,0,1,3,0,Manchester City FC
25,J. Álvarez,0,0,0,0,0,2,0,1,16,2,0,0,0,0,0,Manchester City FC
26,J. Doku,0,0,0,0,1,0,0,0,3,1,4,0,0,2,0,Manchester City FC
27,J. Stones,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,Manchester City FC
28,Matheus Nunes,0,0,0,0,0,0,0,0,19,1,2,0,0,0,0,Manchester City FC
