,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Onana,0,0,0,0,0,1,0,1,37,0,4,0,1,3,,Manchester United FC
1,A. Danjuma,0,0,0,0,2,5,3,0,16,1,0,0,1,1,,
2,L. Dobbin,0,0,0,0,2,1,1,0,11,3,1,0,1,2,,
3,N. Patterson,0,0,0,0,0,0,0,0,36,7,6,0,0,1,1,Everton FC
4,J. Garner,0,0,0,1,0,2,1,0,28,3,3,0,2,0,1,Everton FC
5,J. Tarkowski,0,0,0,0,0,1,0,0,49,1,2,0,2,0,1,Everton FC
6,J. Branthwaite,0,0,0,1,0,3,1,0,58,0,1,0,1,0,1,Everton FC
7,A. Young,0,0,0,0,0,0,0,0,46,11,1,0,0,1,1,Everton FC
8,A. Doucouré,0,0,0,0,2,1,1,0,30,1,6,1,0,2,1,Everton FC
9,I. Gueye,0,0,0,0,0,0,0,0,52,0,2,0,1,3,1,Everton FC
10,J. Pickford,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,Everton FC
11,Youssef Chermiti,0,0,0,1,1,1,0,1,5,0,0,0,1,1,1,Everton FC
12,M. Keane,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Everton FC
13,Thomas Christopher Cannon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
14,Matheus Cunha,0,0,0,0,0,2,0,1,18,1,1,0,1,1,0,Wolverhampton Wanderers FC
15,M. Lemina,0,0,0,1,0,3,0,1,37,0,3,0,1,0,0,Wolverhampton Wanderers FC
16,João Gomes,0,0,0,1,0,1,0,1,48,0,5,0,2,0,0,Wolverhampton Wanderers FC
17,Hugo Bueno,0,0,0,0,0,0,0,0,37,4,1,0,0,0,0,Wolverhampton Wanderers FC
18,M. Kilman,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,Wolverhampton Wanderers FC
19,José Sá,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,Wolverhampton Wanderers FC
20,C. Dawson,0,0,0,1,0,0,0,0,54,0,2,0,2,2,,
21,Pedro Neto,0,1,0,0,0,1,0,0,38,7,0,0,1,1,,
22,Nélson Semedo,0,0,0,1,0,0,0,0,65,0,3,0,4,0,0,Wolverhampton Wanderers FC
23,Fábio Silva,0,0,0,0,0,1,0,0,13,0,1,1,1,2,,
24,Hwang Hee-Chan,0,0,0,0,0,0,0,0,14,2,1,0,1,0,0,Wolverhampton Wanderers FC
25,R. Aït-Nouri,0,0,0,0,0,0,0,0,16,0,0,0,1,1,0,Wolverhampton Wanderers FC
26,Pablo Sarabia,0,0,0,0,0,2,1,1,7,0,0,0,0,1,0,Wolverhampton Wanderers FC
27,S. Kalajdžić,1,0,0,0,0,1,1,0,6,0,1,0,0,0,,
28,Toti Gomes,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Wolverhampton Wanderers FC
