,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,W. Boly,0,0,0,0,0,1,0,0,55,0,1,0,1,0,,
1,T. Awoniyi,0,0,0,0,0,0,0,0,12,0,0,1,0,2,,
2,M. Turner,0,0,0,0,0,0,0,0,37,0,0,0,0,1,1,Nottingham Forest FC
3,Murillo,0,0,0,0,0,1,0,0,47,0,1,0,0,0,1,Nottingham Forest FC
4,A. Elanga,0,0,0,0,1,1,0,0,24,0,1,0,0,1,1,Nottingham Forest FC
5,C. Hudson-Odoi,0,0,0,0,0,0,0,0,14,5,0,1,1,1,1,Nottingham Forest FC
6,M. Niakhaté,0,0,1,2,0,0,0,0,26,1,3,0,2,0,1,Nottingham Forest FC
7,O. Mangala,0,0,0,0,0,0,0,0,48,0,1,0,1,1,,
8,S. Aurier,0,0,0,0,0,0,0,0,40,3,3,0,0,1,,
9,N. Domínguez,1,0,0,0,0,1,1,0,42,0,6,0,0,1,1,Nottingham Forest FC
10,I. Sangaré,0,0,0,1,0,1,0,1,29,1,1,0,0,0,1,Nottingham Forest FC
11,M. Gibbs-White,0,0,0,0,0,0,0,0,15,0,0,0,1,2,1,Nottingham Forest FC
12,H. Toffolo,0,1,0,0,0,0,0,0,5,1,0,0,0,0,1,Nottingham Forest FC
13,C. Kouyaté,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,
14,C. Wood,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,Nottingham Forest FC
15,D. Origi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Nottingham Forest FC
16,M. Jensen,0,1,0,0,0,0,0,0,26,2,2,0,0,1,0,Brentford FC
17,N. Collins,0,0,0,0,0,0,0,0,85,0,0,0,1,0,0,Brentford FC
18,M. Flekken,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,Brentford FC
19,C. Nørgaard,1,0,0,0,1,4,1,2,71,1,0,1,2,0,0,Brentford FC
20,V. Janelt,0,0,0,0,1,1,0,1,50,1,2,0,0,0,0,Brentford FC
21,E. Pinnock,0,0,0,0,1,2,1,0,81,1,0,0,0,0,0,Brentford FC
22,A. Hickey,0,0,0,1,1,0,0,0,23,1,1,0,1,0,,
23,K. Ajer,0,0,0,0,0,1,0,0,59,0,2,0,2,0,0,Brentford FC
24,B. Mbeumo,0,0,0,0,3,2,0,1,52,8,0,0,0,1,0,Brentford FC
25,Y. Wissa,0,0,0,0,0,2,1,1,11,0,1,0,0,2,0,Brentford FC
26,K. Lewis-Potter,0,0,0,0,1,1,0,0,31,4,1,0,1,1,0,Brentford FC
27,S. Ghoddos,0,0,0,0,0,0,0,0,18,3,1,0,1,0,0,Brentford FC
28,F. Onyeka,0,0,0,1,0,1,0,0,14,0,1,0,2,1,0,Brentford FC
29,N. Maupay,0,0,0,0,2,3,1,2,8,1,0,0,0,0,0,Brentford FC
30,M. Roerslev,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,Brentford FC
31,M. Olakigbe,0,0,0,0,1,1,1,0,5,1,0,0,0,0,,
