,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. van Hecke,0,0,0,0,0,1,1,0,74,0,1,0,0,0,1,Brighton & Hove Albion FC
1,P. Estupiñán,0,1,0,1,2,3,2,1,82,7,1,0,2,0,1,Brighton & Hove Albion FC
2,Mahmoud Dahoud,0,0,0,0,0,2,0,1,45,1,2,0,3,0,,
3,J. Steele,0,0,0,0,0,0,0,0,34,0,0,0,0,0,,
4,L. Dunk,0,0,0,0,0,2,0,0,118,0,1,0,1,0,1,Brighton & Hove Albion FC
5,S. March,1,0,0,0,1,3,2,1,31,2,1,1,1,1,,
6,J. Milner,0,0,0,0,1,0,0,0,33,2,2,0,0,1,,
7,P. Groß,0,0,0,0,2,3,1,0,73,6,2,0,0,1,1,Brighton & Hove Albion FC
8,K. Mitoma,0,1,0,1,0,1,0,0,43,4,1,0,1,3,,
9,João Pedro,1,0,0,0,0,4,2,1,29,0,2,1,1,5,1,Brighton & Hove Albion FC
10,D. Welbeck,0,0,0,0,0,4,1,1,14,0,0,0,0,1,1,Brighton & Hove Albion FC
11,B. Gilmour,0,0,0,0,0,1,1,0,16,1,0,0,0,0,,
12,S. Adingra,1,0,0,0,0,1,1,0,6,0,0,0,0,0,1,Brighton & Hove Albion FC
13,E. Ferguson,1,0,0,0,0,2,1,0,6,0,0,0,1,0,1,Brighton & Hove Albion FC
14,J. Veltman,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Brighton & Hove Albion FC
15,J. Enciso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Brighton & Hove Albion FC
16,T. Chong,0,0,0,0,0,0,0,0,21,1,2,0,0,3,0,Luton Town FC
17,T. Kaminski,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,Luton Town FC
18,R. Giles,0,0,0,0,1,0,0,0,19,14,2,0,0,1,,
19,A. Bell,0,0,0,0,0,0,0,0,19,0,3,0,0,0,,
20,T. Lockyer,0,0,0,0,0,0,0,0,19,0,2,0,1,2,,
21,C. Morris,1,0,0,0,1,4,2,0,31,1,0,2,0,0,0,Luton Town FC
22,M. Andersen,0,0,0,1,0,0,0,0,17,0,1,0,4,0,,
23,P. Mpanzu,0,0,0,0,1,2,0,1,12,2,1,0,3,1,0,Luton Town FC
24,M. Nakamba,0,0,0,0,1,1,0,1,21,0,3,0,1,1,,
25,I. Kaboré,0,0,0,1,0,1,0,0,16,3,1,0,1,0,0,Luton Town FC
26,E. Adebayo,0,0,0,0,1,0,0,0,10,0,0,0,0,0,,
27,A. Doughty,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,Luton Town FC
28,J. Brown,0,0,0,0,2,1,1,0,5,1,1,1,1,0,,
29,C. Ogbene,0,0,0,0,0,0,0,0,3,0,0,0,0,1,,
30,C. Woodrow,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,Luton Town FC
31,Luke David Berry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
