,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,N. Jackson,0,0,0,1,1,4,0,3,25,1,0,1,0,1,1,Chelsea FC
1,E. Fernández,0,0,0,0,1,4,1,2,89,7,3,0,0,2,1,Chelsea FC
2,B. Chilwell,0,0,0,1,0,2,0,1,18,4,1,0,1,0,1,Chelsea FC
3,M. Gusto,0,0,0,0,1,0,0,0,69,7,3,0,2,0,1,Chelsea FC
4,A. Disasi,0,0,0,0,0,2,0,1,105,1,0,0,0,1,1,Chelsea FC
5,M. Caicedo,0,0,0,0,1,1,0,1,59,0,3,0,0,1,1,Chelsea FC
6,R. Sterling,0,0,0,0,3,3,0,2,36,4,0,0,0,2,1,Chelsea FC
7,L. Colwill,0,0,0,0,0,0,0,0,50,1,1,1,3,0,,
8,Robert Sánchez,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,
9,Thiago Silva,0,0,0,0,1,1,1,0,99,1,1,0,1,0,1,Chelsea FC
10,C. Gallagher,0,0,0,1,0,1,0,0,56,1,4,0,2,1,1,Chelsea FC
11,C. Palmer,0,0,0,0,0,0,0,0,33,2,0,0,1,0,1,Chelsea FC
12,N. Madueke,0,0,0,0,0,1,0,1,27,3,0,0,0,1,1,Chelsea FC
13,I. Maatsen,0,0,0,0,0,1,0,1,15,2,0,0,0,0,,
14,M. Mudryk,0,0,0,0,0,1,0,1,7,4,0,0,0,0,1,Chelsea FC
15,M. Turner,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,Nottingham Forest FC
16,O. Aina,0,0,0,1,0,0,0,0,10,0,1,1,1,2,0,Nottingham Forest FC
17,Danilo,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,Nottingham Forest FC
18,J. Worrall,0,0,0,0,0,0,0,0,18,0,2,0,0,0,,
19,M. Gibbs-White,0,0,0,0,0,0,0,0,23,1,2,0,0,2,0,Nottingham Forest FC
20,O. Mangala,0,0,0,0,0,1,0,0,17,0,1,0,1,0,,
21,W. Boly,0,0,0,0,0,0,0,0,24,0,3,0,0,0,,
22,S. Aurier,0,0,0,0,0,0,0,0,27,0,3,0,1,1,,
23,R. Yates,0,0,0,1,0,1,0,0,22,0,6,0,4,2,0,Nottingham Forest FC
24,T. Awoniyi,0,1,0,0,0,2,0,0,14,0,1,0,1,1,,
25,S. McKenna,0,0,0,0,0,0,0,0,18,0,0,0,0,1,,
26,A. Elanga,1,0,0,0,0,3,3,0,6,1,1,2,0,0,0,Nottingham Forest FC
27,C. Wood,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Nottingham Forest FC
28,C. Kouyaté,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
29,G. Montiel,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Nottingham Forest FC
30,Nuno Tavares,0,0,0,1,0,0,0,0,4,1,2,0,1,0,0,Nottingham Forest FC
