,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Bowen,0,0,0,1,1,3,1,1,24,1,2,0,1,3,1,West Ham United FC
1,K. Mavropanos,0,0,0,0,0,0,0,0,40,0,2,0,1,1,1,West Ham United FC
2,E. Álvarez,0,0,0,0,0,1,0,1,52,0,6,0,3,0,1,West Ham United FC
3,T. Souček,0,0,0,0,0,3,0,1,32,1,3,1,2,0,1,West Ham United FC
4,B. Johnson,0,0,0,0,0,0,0,0,51,4,2,0,0,0,,Tottenham Hotspur FC
5,M. Kudus,0,0,0,0,0,0,0,0,20,6,3,0,3,5,1,West Ham United FC
6,K. Zouma,0,0,0,0,0,0,0,0,62,0,0,0,0,0,1,West Ham United FC
7,Emerson,0,0,0,0,0,0,0,0,56,3,5,0,1,0,1,West Ham United FC
8,J. Ward-Prowse,1,0,0,0,0,1,1,0,47,5,0,0,0,0,1,West Ham United FC
9,K. Phillips,0,0,0,0,0,1,1,0,35,0,4,0,2,1,1,West Ham United FC
10,A. Areola,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,West Ham United FC
11,D. Ings,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,West Ham United FC
12,M. Cornet,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,West Ham United FC
13,I. Zabarnyi,0,0,0,0,0,0,0,0,59,0,1,0,1,1,0,AFC Bournemouth
14,A. Smith,0,0,0,0,0,0,0,0,46,1,1,0,0,1,0,AFC Bournemouth
15,A. Scott,0,0,0,0,1,0,0,0,18,7,1,0,1,2,0,AFC Bournemouth
16,L. Cook,0,0,0,1,0,1,0,0,60,1,2,0,1,2,0,AFC Bournemouth
17,Neto,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,AFC Bournemouth
18,M. Senesi,0,0,0,0,0,1,0,0,64,0,1,0,0,0,0,AFC Bournemouth
19,M. Tavernier,0,0,0,0,0,0,0,0,40,1,3,0,1,0,0,AFC Bournemouth
20,L. Kelly,0,0,0,0,1,1,1,0,33,0,5,0,3,1,0,AFC Bournemouth
21,R. Christie,0,0,0,1,0,1,0,0,51,1,4,0,3,2,0,AFC Bournemouth
22,D. Solanke,1,0,0,0,0,1,1,0,14,0,0,1,0,1,0,AFC Bournemouth
23,A. Semenyo,0,0,0,0,2,3,2,1,18,0,1,0,0,1,0,AFC Bournemouth
24,L. Sinisterra,0,0,0,0,1,1,0,1,17,0,2,1,1,0,0,AFC Bournemouth
25,J. Kluivert,0,0,0,0,0,0,0,0,8,2,0,1,0,1,0,AFC Bournemouth
26,M. Kerkez,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,AFC Bournemouth
27,R. Faivre,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,AFC Bournemouth
