,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,W. Endo,0,0,0,0,0,1,0,0,53,0,2,0,0,0,1,Liverpool FC
1,A. Robertson,0,0,0,0,1,0,0,0,86,13,1,0,0,0,1,Liverpool FC
2,Alisson Becker,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,Liverpool FC
3,A. Mac Allister,0,0,0,0,0,1,0,1,90,2,7,0,2,2,1,Liverpool FC
4,Mohamed Salah,0,0,0,0,2,2,1,1,24,2,0,1,1,2,1,Liverpool FC
5,C. Bradley,0,0,0,0,0,0,0,0,31,1,1,0,1,0,1,Liverpool FC
6,I. Konaté,0,0,0,0,0,2,0,0,103,0,3,0,0,1,1,Liverpool FC
7,V. van Dijk,0,0,0,0,0,4,0,1,123,0,3,0,1,0,1,Liverpool FC
8,L. Díaz,0,0,0,0,2,1,1,0,15,2,1,0,0,0,1,Liverpool FC
9,C. Jones,0,0,0,1,2,2,0,1,47,1,4,0,4,1,1,Liverpool FC
10,D. Núñez,0,0,0,0,1,3,2,1,13,1,1,1,0,1,1,Liverpool FC
11,D. Szoboszlai,0,0,0,0,1,1,0,0,32,4,1,0,1,2,1,Liverpool FC
12,T. Alexander-Arnold,0,0,0,0,0,1,0,0,43,6,0,0,0,0,1,Liverpool FC
13,C. Gakpo,0,0,0,0,1,0,0,0,13,7,1,0,0,0,1,Liverpool FC
14,Diogo Jota,0,0,0,0,1,2,1,0,6,0,0,0,0,0,1,Liverpool FC
15,H. Elliott,0,0,0,0,0,1,1,0,13,3,1,0,0,0,1,Liverpool FC
16,A. Wharton,0,0,0,0,0,1,0,1,25,0,6,0,0,2,0,Crystal Palace FC
17,W. Hughes,0,0,0,0,0,0,0,0,30,0,4,0,2,2,0,Crystal Palace FC
18,E. Eze,1,0,0,0,0,2,2,0,28,3,0,2,0,1,0,Crystal Palace FC
19,T. Mitchell,0,1,0,0,0,0,0,0,36,3,3,1,0,1,0,Crystal Palace FC
20,J. Lerma,0,0,0,1,0,0,0,0,31,0,2,0,4,0,0,Crystal Palace FC
21,J. Andersen,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,Crystal Palace FC
22,D. Muñoz,0,0,0,0,0,0,0,0,28,0,6,0,2,1,0,Crystal Palace FC
23,M. Olise,0,0,0,0,0,2,1,1,34,0,2,0,0,1,0,Crystal Palace FC
24,J. Mateta,0,0,0,0,1,3,2,0,14,0,1,2,2,0,0,Crystal Palace FC
25,N. Clyne,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,Crystal Palace FC
26,D. Henderson,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,Crystal Palace FC
27,J. Ayew,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,Crystal Palace FC
28,J. Schlupp,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,Crystal Palace FC
29,J. Riedewald,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Crystal Palace FC
30,J. Ward,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Crystal Palace FC
31,O. Édouard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace FC
