,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Pedro Porro,0,1,0,0,3,3,1,0,61,10,1,0,1,1,1,Tottenham Hotspur FC
1,R. Bentancur,0,0,0,0,0,0,0,0,28,0,1,0,0,1,1,Tottenham Hotspur FC
2,Emerson Royal,0,0,0,0,1,1,0,0,97,0,0,0,1,1,1,Tottenham Hotspur FC
3,D. Udogie,0,0,0,0,1,1,0,0,49,1,4,0,1,2,1,Tottenham Hotspur FC
4,Bryan Gil,0,0,0,0,1,1,1,0,49,3,0,0,1,0,,
5,B. Davies,0,0,0,0,1,1,0,0,102,2,3,0,0,0,,
6,G. Lo Celso,1,0,0,0,1,2,1,1,76,0,4,0,3,2,1,Tottenham Hotspur FC
7,G. Vicario,0,0,0,0,0,0,0,0,23,0,0,0,0,1,1,Tottenham Hotspur FC
8,D. Kulusevski,0,0,0,0,0,3,1,0,24,2,3,1,3,1,1,Tottenham Hotspur FC
9,Son Heung-Min,0,0,0,0,0,2,1,0,25,0,0,2,0,1,1,Tottenham Hotspur FC
10,B. Johnson,0,0,0,0,0,3,2,0,26,2,0,2,0,1,1,Tottenham Hotspur FC
11,P. Højbjerg,0,0,0,0,1,1,1,0,65,1,4,0,1,0,1,Tottenham Hotspur FC
12,O. Skipp,0,0,0,0,0,0,0,0,8,1,0,0,0,0,,
13,A. Véliz,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,
14,M. Diaby,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,Aston Villa FC
15,Douglas Luiz,0,1,0,0,0,0,0,0,51,4,3,0,3,2,0,Aston Villa FC
16,Pau Torres,1,0,0,0,0,2,1,0,44,0,1,0,1,2,0,Aston Villa FC
17,L. Digne,0,0,0,0,3,1,1,0,30,8,3,0,0,0,0,Aston Villa FC
18,J. McGinn,0,0,0,1,0,1,0,0,27,1,2,0,0,0,0,Aston Villa FC
19,O. Watkins,1,0,0,1,0,3,1,0,13,0,0,1,1,1,0,Aston Villa FC
20,M. Cash,0,0,0,1,0,1,0,0,13,1,1,0,3,1,0,Aston Villa FC
21,B. Kamara,0,0,0,1,0,1,1,0,46,0,2,0,3,1,,
22,E. Martínez,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,Aston Villa FC
23,Diego Carlos,0,0,0,0,0,1,0,0,33,0,1,0,1,0,0,Aston Villa FC
24,E. Konsa,0,0,0,0,0,0,0,0,36,0,2,0,0,2,0,Aston Villa FC
25,L. Bailey,0,0,0,0,0,3,1,2,16,0,0,1,0,0,0,Aston Villa FC
26,Y. Tielemans,0,1,0,0,0,0,0,0,30,0,2,0,1,1,0,Aston Villa FC
27,J. Durán,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,Aston Villa FC
28,J. Ramsey,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,
