,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Bruno Fernandes,0,0,0,0,2,4,0,2,62,12,3,0,1,0,1,Manchester United FC
1,A. Onana,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,Manchester United FC
2,H. Maguire,0,0,0,0,1,0,0,0,88,1,0,0,3,1,1,Manchester United FC
3,C. Eriksen,0,0,0,0,0,0,0,0,30,1,0,0,0,0,,
4,V. Lindelöf,1,0,0,0,0,1,1,0,113,0,1,0,1,0,1,Manchester United FC
5,S. McTominay,0,0,0,0,1,2,1,0,45,0,2,0,1,2,1,Manchester United FC
6,Diogo Dalot,0,0,0,0,0,1,0,0,46,2,2,0,0,0,1,Manchester United FC
7,A. Garnacho,0,0,0,0,3,1,0,0,36,3,2,0,0,1,1,Manchester United FC
8,M. Rashford,0,0,0,0,2,2,1,0,32,4,0,0,0,2,1,Manchester United FC
9,Sergio Reguilón,0,0,0,0,0,1,0,0,63,8,3,1,2,2,,Brentford FC
10,R. Højlund,0,0,0,0,1,3,1,1,8,1,0,0,0,0,1,Manchester United FC
11,M. Mount,0,0,0,0,1,0,0,0,21,2,4,0,1,1,1,Manchester United FC
12,Antony,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,Manchester United FC
13,R. Varane,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Manchester United FC
14,A. Martial,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
15,T. Lockyer,0,0,0,1,0,0,0,0,48,0,1,0,1,0,,
16,A. Townsend,0,0,0,0,1,3,1,1,16,2,3,0,0,0,0,Luton Town FC
17,C. Ogbene,0,0,0,0,0,1,1,0,17,2,1,0,0,1,,
18,A. Doughty,0,0,0,0,0,0,0,0,18,5,2,0,0,0,0,Luton Town FC
19,T. Mengi,0,0,0,0,0,1,1,0,27,0,3,0,0,0,0,Luton Town FC
20,C. Morris,0,0,0,0,1,2,1,1,16,0,0,1,4,1,0,Luton Town FC
21,M. Nakamba,0,0,0,0,0,0,0,0,22,0,1,0,0,2,,
22,T. Kaminski,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,Luton Town FC
23,G. Osho,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,Luton Town FC
24,R. Barkley,0,0,0,0,0,2,0,1,44,0,0,0,0,1,0,Luton Town FC
25,I. Kaboré,0,0,0,1,1,0,0,0,23,4,3,0,3,0,0,Luton Town FC
26,T. Chong,0,0,0,0,0,1,0,1,15,0,0,0,1,3,0,Luton Town FC
27,J. Clark,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,Luton Town FC
28,E. Adebayo,0,0,0,0,0,0,0,0,3,0,0,0,1,1,,
29,P. Mpanzu,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Luton Town FC
30,R. Giles,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,
