,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Isak,1,0,0,0,0,2,2,0,17,1,0,0,0,0,1,Newcastle United FC
1,F. Schär,0,1,0,0,0,0,0,0,74,0,0,0,0,0,1,Newcastle United FC
2,S. Botman,0,0,0,0,0,0,0,0,63,0,1,0,1,0,,
3,K. Trippier,0,0,0,0,0,1,0,1,30,0,2,0,2,0,,
4,Bruno Guimarães,0,0,0,0,0,2,0,1,54,2,3,0,0,3,1,Newcastle United FC
5,J. Willock,0,0,0,0,1,1,1,0,29,0,3,0,1,1,1,Newcastle United FC
6,A. Gordon,1,0,0,0,0,1,1,0,28,3,3,0,2,1,1,Newcastle United FC
7,J. Murphy,0,0,0,0,0,2,1,0,20,3,1,0,1,1,1,Newcastle United FC
8,S. Longstaff,0,0,0,0,1,0,0,0,26,1,4,0,1,0,1,Newcastle United FC
9,D. Burn,0,0,0,0,0,2,0,0,49,0,1,0,0,1,1,Newcastle United FC
10,M. Dúbravka,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,Newcastle United FC
11,T. Livramento,1,0,0,0,0,1,1,0,12,1,1,0,0,2,1,Newcastle United FC
12,L. Miley,0,0,0,0,1,0,0,0,14,0,0,0,0,0,,
13,H. Barnes,0,0,0,0,0,1,0,1,9,0,0,0,0,1,1,Newcastle United FC
14,M. Almirón,0,0,0,0,0,1,1,0,8,0,0,0,0,1,1,Newcastle United FC
15,Elliot Anderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
16,Pablo Sarabia,0,0,0,0,3,4,1,3,47,6,0,0,0,0,0,Wolverhampton Wanderers FC
17,R. Aït-Nouri,0,0,0,1,0,0,0,0,47,1,0,0,2,1,0,Wolverhampton Wanderers FC
18,Toti Gomes,0,0,0,0,0,1,0,0,55,1,0,0,1,0,0,Wolverhampton Wanderers FC
19,T. Doyle,0,0,0,0,0,0,0,0,99,0,2,0,0,0,0,Wolverhampton Wanderers FC
20,J. Bellegarde,0,0,0,0,0,3,1,0,24,1,0,1,1,2,,
21,C. Dawson,0,0,0,0,0,1,0,0,46,0,1,0,0,1,,
22,M. Lemina,0,0,0,0,1,0,0,0,36,1,3,0,1,0,0,Wolverhampton Wanderers FC
23,Nélson Semedo,0,0,0,0,1,0,0,0,57,5,2,0,2,1,0,Wolverhampton Wanderers FC
24,Pedro Neto,0,0,0,0,0,0,0,0,26,1,0,1,0,1,,
25,M. Kilman,0,0,0,0,0,1,0,0,65,0,0,0,0,0,0,Wolverhampton Wanderers FC
26,José Sá,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,Wolverhampton Wanderers FC
27,N. Fraser,0,0,0,0,0,1,1,0,7,0,0,0,1,1,0,Wolverhampton Wanderers FC
28,D. Bentley,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,
29,Hugo Bueno,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,Wolverhampton Wanderers FC
30,T. Chirewa,0,0,0,0,0,1,0,0,5,2,0,0,2,0,0,Wolverhampton Wanderers FC
31,B. Traoré,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,Wolverhampton Wanderers FC
