,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Trusty,0,0,0,0,0,0,0,0,51,0,0,1,0,0,1,Sheffield United FC
1,R. Norrington-Davies,0,0,0,0,0,0,0,0,17,1,0,1,1,1,,
2,Vinicius Souza,0,0,0,0,0,0,0,0,41,0,7,0,2,1,1,Sheffield United FC
3,W. Osula,0,0,0,0,0,0,0,0,5,0,1,1,0,2,1,Sheffield United FC
4,J. McAtee,0,0,0,0,0,0,0,0,15,2,1,0,0,0,1,Sheffield United FC
5,M. Holgate,0,0,0,0,1,2,0,1,42,0,2,0,1,1,1,Sheffield United FC
6,J. Bogle,0,0,0,1,0,1,0,0,21,1,1,0,2,1,1,Sheffield United FC
7,W. Foderingham,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,
8,B. Brereton,0,0,0,0,0,1,1,0,9,0,0,3,0,0,1,Sheffield United FC
9,A. Brooks,0,0,0,0,0,0,0,0,9,0,1,0,2,0,1,Sheffield United FC
10,A. Ahmedhodžić,0,0,0,0,0,1,1,0,36,0,3,0,0,1,1,Sheffield United FC
11,J. Robinson,0,0,0,0,0,2,2,0,17,0,0,0,2,0,1,Sheffield United FC
12,G. Hamer,0,0,0,0,1,1,1,0,14,4,0,0,0,0,1,Sheffield United FC
13,B. Osborn,0,0,0,0,0,0,0,0,26,1,0,0,0,0,1,Sheffield United FC
14,C. Archer,0,0,0,0,1,1,0,1,11,0,0,0,0,0,1,Sheffield United FC
15,T. Davies,0,0,0,0,0,1,0,1,12,0,1,0,0,0,,
16,Y. Tielemans,1,0,0,0,2,2,2,0,44,1,0,0,1,0,0,Aston Villa FC
17,Douglas Luiz,0,1,0,0,0,1,1,0,31,2,2,0,0,0,0,Aston Villa FC
18,B. Kamara,0,0,0,0,0,0,0,0,70,0,1,0,1,3,,
19,E. Konsa,0,0,0,0,1,1,1,0,63,0,1,0,0,0,0,Aston Villa FC
20,Diego Carlos,0,0,0,0,0,0,0,0,116,0,0,0,1,0,0,Aston Villa FC
21,L. Bailey,1,0,0,0,0,2,1,0,23,1,1,0,0,2,0,Aston Villa FC
22,C. Lenglet,0,0,0,0,0,0,0,0,105,0,0,0,1,0,0,Aston Villa FC
23,Álex Moreno,1,0,0,0,1,1,1,0,42,0,2,0,1,2,0,Aston Villa FC
24,E. Martínez,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,Aston Villa FC
25,O. Watkins,1,2,0,0,0,3,2,0,19,2,0,0,2,1,0,Aston Villa FC
26,J. McGinn,1,0,0,0,0,2,1,0,23,2,0,0,0,0,0,Aston Villa FC
27,J. Ramsey,0,0,0,0,0,0,0,0,21,0,1,0,0,1,,
28,M. Cash,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,Aston Villa FC
29,M. Diaby,0,0,0,0,0,1,1,0,13,4,0,0,0,0,0,Aston Villa FC
30,T. Iroegbunam,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,Aston Villa FC
31,M. Rogers,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,Aston Villa FC
