,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,T. Mitchell,0,0,0,0,1,1,0,1,40,3,5,0,3,0,1,Crystal Palace FC
1,E. Eze,0,0,0,1,2,6,1,3,43,7,1,0,3,1,1,Crystal Palace FC
2,A. Wharton,0,0,0,0,0,0,0,0,25,2,1,0,1,2,1,Crystal Palace FC
3,C. Richards,0,0,0,0,0,0,0,0,50,0,1,0,0,0,1,Crystal Palace FC
4,D. Muñoz,0,1,0,1,0,1,0,0,24,0,0,0,3,0,1,Crystal Palace FC
5,J. Andersen,0,0,0,0,1,1,0,1,50,0,1,0,3,1,1,Crystal Palace FC
6,J. Ayew,0,0,0,0,2,2,1,1,14,3,1,0,3,2,1,Crystal Palace FC
7,J. Lerma,0,0,0,0,1,2,0,1,57,1,3,0,0,2,1,Crystal Palace FC
8,J. Mateta,1,0,0,0,0,4,2,0,17,3,0,0,2,1,1,Crystal Palace FC
9,J. Ward,0,0,0,0,1,1,0,0,49,1,2,0,2,1,1,Crystal Palace FC
10,S. Johnstone,0,0,0,0,0,0,0,0,41,0,0,0,0,0,,
11,N. Ahamada,0,0,0,0,0,2,0,1,6,1,2,0,0,1,1,Crystal Palace FC
12,O. Édouard,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,Crystal Palace FC
13,W. Hughes,0,0,0,0,0,0,0,0,9,0,2,0,0,0,1,Crystal Palace FC
14,C. Morris,0,0,0,0,1,2,1,1,23,1,0,0,1,3,0,Luton Town FC
15,R. Barkley,0,0,0,0,0,1,0,0,46,2,1,0,2,1,0,Luton Town FC
16,R. Burke,0,0,0,1,0,0,0,0,51,0,1,0,1,1,0,Luton Town FC
17,I. Kaboré,0,0,0,1,1,0,0,0,38,6,2,0,1,4,0,Luton Town FC
18,T. Chong,0,0,0,0,0,0,0,0,23,2,0,0,1,3,0,Luton Town FC
19,A. Doughty,0,0,0,0,2,0,0,0,35,16,1,1,0,2,0,Luton Town FC
20,G. Osho,0,0,0,0,0,1,0,0,29,0,3,0,2,1,0,Luton Town FC
21,T. Mengi,0,0,0,0,0,0,0,0,26,0,0,0,1,1,0,Luton Town FC
22,T. Kaminski,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,Luton Town FC
23,J. Clark,0,0,0,0,1,1,0,0,46,2,3,0,0,3,0,Luton Town FC
24,C. Ogbene,0,0,0,0,1,1,0,0,31,2,0,0,1,0,,
25,D. Hashioka,0,0,0,0,0,1,0,0,24,0,1,0,1,1,0,Luton Town FC
26,C. Woodrow,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,Luton Town FC
27,A. Townsend,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,Luton Town FC
28,Z. Nelson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Luton Town FC
29,L. Berry,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,Luton Town FC
