,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,E. Álvarez,0,0,0,1,0,0,0,0,27,0,0,0,1,2,1,West Ham United FC
1,K. Zouma,0,0,0,0,1,1,1,0,29,0,0,0,0,0,1,West Ham United FC
2,A. Areola,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,West Ham United FC
3,V. Coufal,0,1,0,0,0,0,0,0,24,1,4,1,1,0,1,West Ham United FC
4,M. Antonio,0,0,0,0,1,0,0,0,6,2,1,0,0,1,1,West Ham United FC
5,N. Aguerd,0,0,0,0,0,2,0,0,46,0,0,0,0,1,1,West Ham United FC
6,Lucas Paquetá,0,0,0,1,0,0,0,0,64,0,3,0,1,3,1,West Ham United FC
7,Emerson,0,0,0,0,1,1,0,1,33,0,2,0,1,0,1,West Ham United FC
8,J. Ward-Prowse,1,0,0,0,0,2,2,0,27,4,0,0,1,1,1,West Ham United FC
9,J. Bowen,0,0,0,0,1,0,0,0,18,4,1,0,1,1,1,West Ham United FC
10,T. Souček,0,0,0,1,0,0,0,0,16,0,1,0,0,0,1,West Ham United FC
11,S. Benrahma,0,0,0,0,0,0,0,0,4,1,0,0,0,0,,
12,M. Kudus,0,0,0,0,0,0,0,0,7,0,2,0,1,2,1,West Ham United FC
13,D. Ings,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,West Ham United FC
14,T. Kehrer,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
15,J. Álvarez,0,2,0,0,1,2,0,1,53,9,0,0,0,0,0,Manchester City FC
16,Ederson,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,Manchester City FC
17,Rúben Dias,0,0,0,0,1,2,2,0,73,0,0,0,1,0,0,Manchester City FC
18,M. Akanji,0,0,0,0,0,0,0,0,89,0,2,0,0,0,0,Manchester City FC
19,K. Walker,0,0,0,0,1,0,0,0,86,3,3,0,1,1,,
20,Bernardo Silva,1,1,0,0,0,1,1,0,74,1,1,0,1,0,0,Manchester City FC
21,Rodri,0,0,0,1,0,5,2,1,116,0,1,0,2,1,0,Manchester City FC
22,J. Gvardiol,0,0,0,1,1,2,1,0,75,3,1,0,2,1,0,Manchester City FC
23,J. Doku,1,0,0,0,3,3,2,1,36,4,2,0,0,2,0,Manchester City FC
24,P. Foden,0,0,0,0,3,5,1,4,33,4,1,0,2,1,0,Manchester City FC
25,E. Haaland,1,0,0,0,1,9,6,2,13,0,0,0,0,0,0,Manchester City FC
26,Matheus Nunes,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,Manchester City FC
27,Sergio Gómez,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,Manchester City FC
28,N. Aké,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Manchester City FC
29,R. Lewis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Manchester City FC
30,O. Bobb,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Manchester City FC
