,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Bruno Fernandes,1,0,0,0,2,5,3,1,52,3,0,0,2,0,1,Manchester United FC
1,Casemiro,0,0,0,0,0,2,1,1,70,0,3,1,0,0,1,Manchester United FC
2,Diogo Dalot,0,0,0,0,0,1,1,0,43,1,2,0,2,0,1,Manchester United FC
3,J. Evans,0,0,0,0,0,0,0,0,48,0,0,0,2,1,1,Manchester United FC
4,R. Varane,0,0,0,0,0,0,0,0,64,0,2,0,0,0,1,Manchester United FC
5,A. Onana,0,0,0,0,0,0,0,0,47,0,0,0,0,0,1,Manchester United FC
6,V. Lindelöf,0,0,0,0,0,2,2,0,39,0,2,0,2,0,1,Manchester United FC
7,K. Mainoo,0,0,0,0,0,0,0,0,24,1,1,0,1,2,1,Manchester United FC
8,A. Garnacho,0,0,0,0,1,3,0,1,33,0,0,1,0,3,1,Manchester United FC
9,S. McTominay,0,0,0,1,0,0,0,0,26,0,1,1,2,4,1,Manchester United FC
10,M. Rashford,1,0,0,0,1,2,1,1,22,0,3,3,1,0,1,Manchester United FC
11,S. Amrabat,0,0,0,0,0,0,0,0,15,0,1,0,1,0,1,Manchester United FC
12,Antony,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,Manchester United FC
13,W. Kambwala,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,Manchester United FC
14,A. Onana,0,0,0,1,0,2,1,0,47,0,2,0,4,4,1,Manchester United FC
15,Beto,0,0,0,0,0,1,0,1,15,1,3,1,0,0,0,Everton FC
16,J. Branthwaite,0,0,0,0,0,0,0,0,55,0,2,0,0,1,0,Everton FC
17,J. Garner,0,0,0,0,0,1,1,0,35,5,1,0,0,0,0,Everton FC
18,D. McNeil,0,0,0,0,3,5,0,3,46,10,1,0,0,2,0,Everton FC
19,B. Godfrey,0,0,0,0,1,2,1,1,39,6,1,0,1,1,0,Everton FC
20,A. Doucouré,0,0,0,1,0,2,1,1,14,1,1,0,0,0,0,Everton FC
21,V. Mykolenko,0,0,0,0,2,2,0,1,43,2,0,0,0,0,0,Everton FC
22,J. Harrison,0,0,0,0,0,1,0,0,19,1,0,0,1,1,0,Everton FC
23,J. Pickford,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,Everton FC
24,J. Tarkowski,0,0,0,0,0,3,0,2,52,0,0,0,3,1,0,Everton FC
25,André Gomes,0,0,0,0,0,2,1,1,16,1,1,0,0,1,0,Everton FC
26,L. Dobbin,0,0,0,0,1,1,0,0,8,0,1,0,1,0,,
27,D. Calvert-Lewin,0,0,0,0,0,1,1,0,4,0,0,0,1,0,0,Everton FC
28,A. Young,0,0,0,0,1,0,0,0,9,3,0,0,0,0,0,Everton FC
29,Youssef Chermiti,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Everton FC
