,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,João Pedro,0,0,0,0,1,4,2,1,24,0,0,0,0,0,1,Brighton & Hove Albion FC
1,B. Gilmour,0,0,0,1,0,1,0,1,79,6,0,0,1,2,,
2,P. Groß,1,1,0,0,1,3,1,1,66,2,2,0,0,1,1,Brighton & Hove Albion FC
3,Igor Julio,0,0,0,0,0,1,0,1,79,0,2,0,0,0,1,Brighton & Hove Albion FC
4,J. Steele,0,0,0,0,0,0,0,0,28,0,0,0,0,0,,
5,J. van Hecke,0,0,0,1,0,2,1,0,68,0,1,0,1,0,1,Brighton & Hove Albion FC
6,F. Buonanotte,0,0,0,1,0,1,0,0,29,0,3,0,3,2,1,Brighton & Hove Albion FC
7,K. Mitoma,0,1,0,0,0,1,0,0,65,2,1,0,2,0,,
8,S. Adingra,0,0,0,0,3,4,2,0,30,2,1,1,1,2,1,Brighton & Hove Albion FC
9,C. Baleba,0,0,0,0,0,0,0,0,66,0,2,0,2,0,1,Brighton & Hove Albion FC
10,J. Hinshelwood,1,0,0,0,2,1,1,0,25,0,0,0,0,0,,
11,E. Ferguson,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,Brighton & Hove Albion FC
12,J. Milner,0,0,0,0,0,0,0,0,25,0,2,0,0,0,,
13,J. Veltman,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,Brighton & Hove Albion FC
14,J. Moder,0,0,0,0,0,0,0,0,5,0,1,0,0,1,1,Brighton & Hove Albion FC
15,B. Baker-Boaitey,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
16,M. Roerslev,0,0,0,0,0,0,0,0,35,1,2,0,0,0,0,Brentford FC
17,E. Pinnock,0,0,0,0,0,1,0,0,58,0,5,0,0,1,0,Brentford FC
18,M. Flekken,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,Brentford FC
19,B. Mee,0,0,0,0,0,1,0,0,53,0,1,1,0,0,,
20,Y. Yarmoliuk,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,Brentford FC
21,F. Onyeka,0,0,0,0,1,1,0,0,23,0,5,1,3,2,0,Brentford FC
22,S. Ghoddos,0,0,0,0,0,0,0,0,29,7,4,0,1,1,0,Brentford FC
23,B. Mbeumo,1,0,0,0,0,1,1,0,6,0,1,0,0,1,0,Brentford FC
24,N. Maupay,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,Brentford FC
25,V. Janelt,0,0,0,0,0,0,0,0,36,2,4,0,2,2,0,Brentford FC
26,S. Baptiste,0,0,0,0,0,0,0,0,17,0,1,0,0,0,,
27,Y. Wissa,0,0,0,1,0,1,1,0,3,0,1,0,1,1,0,Brentford FC
28,K. Lewis-Potter,0,0,0,0,2,2,0,2,9,0,0,0,0,1,0,Brentford FC
29,M. Damsgaard,0,0,0,0,0,0,0,0,19,0,3,0,0,1,0,Brentford FC
30,M. Peart-Harris,0,0,0,0,0,0,0,0,2,1,0,0,1,0,,
