,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Digne,0,0,0,0,1,2,0,1,46,6,0,0,0,0,1,Aston Villa FC
1,M. Rogers,1,0,0,0,1,3,1,1,25,0,3,0,2,0,1,Aston Villa FC
2,Pau Torres,0,0,0,0,0,0,0,0,63,1,1,0,2,0,1,Aston Villa FC
3,E. Martínez,0,0,0,0,0,0,0,0,34,0,0,0,0,1,1,Aston Villa FC
4,O. Watkins,2,0,0,0,1,2,2,0,17,1,0,0,0,3,1,Aston Villa FC
5,Douglas Luiz,0,0,0,1,0,0,0,0,69,6,0,0,2,1,1,Aston Villa FC
6,Diego Carlos,0,0,0,1,0,0,0,0,61,0,1,0,4,0,1,Aston Villa FC
7,E. Konsa,0,0,0,0,0,2,0,1,88,1,1,0,1,2,1,Aston Villa FC
8,Y. Tielemans,0,1,0,0,2,0,0,0,70,0,1,0,1,0,1,Aston Villa FC
9,J. McGinn,0,1,0,0,2,0,0,0,43,6,0,0,1,2,1,Aston Villa FC
10,L. Bailey,0,0,0,0,3,2,0,1,46,10,0,0,0,1,1,Aston Villa FC
11,N. Zaniolo,0,0,0,0,0,0,0,0,6,1,1,0,1,0,1,Aston Villa FC
12,J. Durán,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Aston Villa FC
13,Álex Moreno,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,Aston Villa FC
14,M. Diaby,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,Aston Villa FC
15,Y. Wissa,1,0,0,1,1,1,1,0,17,2,0,1,3,1,0,Brentford FC
16,M. Jensen,0,0,0,0,0,0,0,0,24,4,2,0,1,0,0,Brentford FC
17,V. Janelt,0,0,0,0,0,0,0,0,28,0,1,0,0,1,0,Brentford FC
18,N. Collins,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,Brentford FC
19,Sergio Reguilón,0,2,0,0,0,2,0,0,22,3,1,0,0,1,0,Brentford FC
20,M. Jørgensen,1,0,0,0,1,1,1,0,24,0,1,0,1,2,0,Brentford FC
21,K. Ajer,0,0,0,0,0,0,0,0,22,0,1,0,3,0,0,Brentford FC
22,M. Damsgaard,0,1,0,1,1,2,0,1,21,0,2,1,2,1,0,Brentford FC
23,M. Roerslev,0,0,0,0,0,0,0,0,5,0,1,1,0,2,0,Brentford FC
24,M. Flekken,0,0,0,0,0,0,0,0,32,0,0,0,0,2,0,Brentford FC
25,B. Mbeumo,1,0,0,0,0,2,1,0,11,3,0,1,0,5,0,Brentford FC
26,K. Lewis-Potter,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,Brentford FC
27,I. Toney,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Brentford FC
28,F. Onyeka,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Brentford FC
29,Y. Yarmoliuk,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,Brentford FC
30,N. Maupay,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Brentford FC
