,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Isak,2,1,0,1,0,4,2,0,29,0,0,0,0,1,1,Newcastle United FC
1,Bruno Guimarães,0,0,0,0,1,3,0,2,77,0,6,0,1,1,1,Newcastle United FC
2,F. Schär,0,0,0,0,0,0,0,0,59,0,1,0,2,0,1,Newcastle United FC
3,S. Longstaff,0,0,0,0,0,2,1,0,44,0,2,0,2,0,1,Newcastle United FC
4,T. Livramento,0,0,0,0,0,0,0,0,39,0,2,0,0,0,1,Newcastle United FC
5,J. Murphy,0,0,0,0,0,2,0,2,46,9,2,0,1,0,1,Newcastle United FC
6,J. Lascelles,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Newcastle United FC
7,A. Gordon,0,1,1,2,1,6,1,3,36,4,1,0,1,4,1,Newcastle United FC
8,M. Dúbravka,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,Newcastle United FC
9,D. Burn,0,0,0,0,0,0,0,0,64,0,1,0,0,1,1,Newcastle United FC
10,J. Willock,0,0,0,0,1,3,1,1,18,1,2,0,0,0,1,Newcastle United FC
11,E. Krafth,0,0,0,0,0,0,0,0,18,3,1,0,1,0,1,Newcastle United FC
12,M. Almirón,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,Newcastle United FC
13,L. Hall,0,0,0,0,0,0,0,0,20,1,3,0,0,0,1,Newcastle United FC
14,E. Anderson,0,0,0,0,0,0,0,0,25,1,2,0,0,0,1,Newcastle United FC
15,H. Barnes,2,0,0,0,0,4,4,0,6,0,0,1,1,0,1,Newcastle United FC
16,A. Areola,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,West Ham United FC
17,Lucas Paquetá,0,1,0,0,1,1,0,0,48,2,2,1,2,2,0,West Ham United FC
18,T. Souček,0,0,0,1,0,1,0,0,34,0,4,0,2,0,0,West Ham United FC
19,J. Bowen,1,1,0,0,2,3,2,1,19,4,3,0,0,0,0,West Ham United FC
20,V. Coufal,0,0,0,0,1,0,0,0,29,0,0,0,1,0,0,West Ham United FC
21,J. Ward-Prowse,0,0,0,0,0,0,0,0,26,2,2,0,0,0,0,West Ham United FC
22,Emerson,0,0,0,0,0,0,0,0,36,1,1,0,0,0,0,West Ham United FC
23,M. Kudus,1,1,0,0,0,3,1,1,34,1,5,1,0,3,0,West Ham United FC
24,K. Mavropanos,0,0,0,0,0,0,0,0,28,0,1,0,1,0,0,West Ham United FC
25,K. Zouma,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,West Ham United FC
26,M. Antonio,1,0,0,0,0,2,1,0,13,1,0,0,0,1,0,West Ham United FC
27,Ł. Fabiański,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,West Ham United FC
28,K. Phillips,0,0,0,0,0,0,0,0,9,0,1,0,1,1,0,West Ham United FC
29,B. Johnson,0,0,0,0,0,0,0,0,4,2,1,0,1,1,,Tottenham Hotspur FC
30,D. Ings,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Ham United FC
