,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Dunk,1,0,0,0,0,1,1,0,147,0,1,0,0,1,1,Brighton & Hove Albion FC
1,P. Groß,0,2,0,0,1,3,0,3,122,2,4,0,0,2,1,Brighton & Hove Albion FC
2,B. Gilmour,0,0,0,0,1,1,0,1,118,0,3,0,0,2,,
3,J. van Hecke,0,0,0,0,0,0,0,0,159,0,1,0,0,0,1,Brighton & Hove Albion FC
4,B. Verbruggen,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,Brighton & Hove Albion FC
5,Igor Julio,0,0,0,0,0,0,0,0,90,0,4,0,2,0,1,Brighton & Hove Albion FC
6,F. Buonanotte,1,0,0,0,0,2,2,0,27,0,4,0,1,1,1,Brighton & Hove Albion FC
7,J. Hinshelwood,1,0,0,0,0,1,1,0,52,2,3,0,0,0,,
8,E. Ferguson,0,0,0,0,0,1,1,0,19,0,0,0,2,3,1,Brighton & Hove Albion FC
9,T. Lamptey,0,1,0,0,1,1,0,1,29,3,1,1,0,3,1,Brighton & Hove Albion FC
10,João Pedro,1,0,0,0,0,3,1,2,40,2,0,0,1,2,1,Brighton & Hove Albion FC
11,D. Welbeck,0,1,0,1,0,0,0,0,13,0,2,0,1,0,1,Brighton & Hove Albion FC
12,C. Baleba,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,Brighton & Hove Albion FC
13,P. Estupiñán,0,0,0,0,0,0,0,0,8,1,0,1,0,0,1,Brighton & Hove Albion FC
14,A. Lallana,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,Brighton & Hove Albion FC
15,Ansu Fati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Brighton & Hove Albion FC
16,W. Hughes,0,0,0,0,0,0,0,0,25,1,1,1,2,0,0,Crystal Palace FC
17,J. Andersen,0,1,0,0,0,0,0,0,72,1,0,0,1,1,0,Crystal Palace FC
18,J. Schlupp,0,0,0,0,0,2,2,0,11,1,2,0,2,0,0,Crystal Palace FC
19,J. Ayew,0,0,0,0,0,1,1,0,26,2,1,0,0,1,0,Crystal Palace FC
20,J. Lerma,0,0,0,0,1,1,0,1,45,0,1,1,3,1,0,Crystal Palace FC
21,T. Mitchell,0,0,0,0,1,0,0,0,31,2,1,0,0,0,0,Crystal Palace FC
22,M. Guéhi,0,0,0,1,0,0,0,0,19,0,1,0,1,0,,
23,Dean Bradley Henderson,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,
24,C. Richards,0,0,0,0,0,0,0,0,46,0,1,0,1,1,0,Crystal Palace FC
25,J. Mateta,1,0,0,0,0,1,1,0,6,0,1,0,0,0,0,Crystal Palace FC
26,D. Muñoz,0,0,0,1,0,0,0,0,34,0,5,0,3,1,0,Crystal Palace FC
27,A. Wharton,0,0,0,0,0,0,0,0,27,0,2,0,0,3,0,Crystal Palace FC
28,M. Olise,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Crystal Palace FC
29,Matheus França,0,0,0,1,0,2,1,0,16,2,0,0,1,0,,
30,O. Édouard,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Crystal Palace FC
31,N. Ahamada,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Crystal Palace FC
