,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,V. Coufal,0,1,0,1,0,0,0,0,51,6,2,0,2,0,1,West Ham United FC
1,M. Kudus,1,0,0,0,0,4,1,1,28,8,3,0,1,3,1,West Ham United FC
2,Lucas Paquetá,0,0,0,0,0,0,0,0,56,0,0,0,3,2,1,West Ham United FC
3,J. Ward-Prowse,0,0,0,1,0,1,0,1,66,5,1,0,2,0,1,West Ham United FC
4,Emerson,0,0,0,0,1,1,0,0,60,0,3,0,1,0,1,West Ham United FC
5,J. Bowen,0,0,0,0,0,2,2,0,18,0,0,1,2,1,1,West Ham United FC
6,A. Areola,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,West Ham United FC
7,K. Mavropanos,0,0,0,0,0,1,0,0,71,0,3,0,1,1,1,West Ham United FC
8,E. Álvarez,0,0,0,0,1,0,0,0,60,1,3,0,1,0,1,West Ham United FC
9,N. Aguerd,0,0,0,0,0,0,0,0,81,0,2,0,0,0,1,West Ham United FC
10,T. Souček,0,0,0,0,0,0,0,0,36,1,0,1,3,0,1,West Ham United FC
11,Pablo Fornals,0,0,0,0,0,0,0,0,8,2,0,0,1,0,,
12,M. Olise,0,0,0,0,1,2,1,1,49,9,0,0,0,4,0,Crystal Palace FC
13,J. Andersen,0,0,0,0,1,1,0,1,81,1,4,0,0,0,0,Crystal Palace FC
14,M. Guéhi,0,0,0,0,0,0,0,0,62,0,1,0,0,1,,
15,W. Hughes,0,0,0,0,0,0,0,0,31,0,2,0,0,3,0,Crystal Palace FC
16,T. Mitchell,0,0,0,0,0,0,0,0,22,1,3,0,1,1,0,Crystal Palace FC
17,J. Ward,0,0,0,0,0,1,0,1,48,3,1,0,1,1,0,Crystal Palace FC
18,J. Lerma,0,0,0,0,0,1,0,0,45,0,0,0,1,1,0,Crystal Palace FC
19,O. Édouard,1,0,0,0,1,3,1,1,21,0,1,0,1,1,0,Crystal Palace FC
20,J. Ayew,0,0,0,0,0,1,0,0,25,2,5,0,2,4,0,Crystal Palace FC
21,C. Richards,0,0,0,0,0,0,0,0,41,0,5,0,1,0,0,Crystal Palace FC
22,S. Johnstone,0,0,0,0,0,0,0,0,35,0,0,0,0,0,,
23,J. Riedewald,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Crystal Palace FC
24,J. Mateta,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,Crystal Palace FC
