,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Son Heung-Min,1,0,0,0,1,5,1,1,23,0,0,0,0,1,1,Tottenham Hotspur FC
1,J. Maddison,0,1,0,0,2,0,0,0,60,12,3,0,1,5,1,Tottenham Hotspur FC
2,T. Werner,1,0,0,0,2,4,3,1,36,4,0,2,0,0,1,Tottenham Hotspur FC
3,M. van de Ven,0,0,0,0,1,0,0,0,101,0,3,0,0,3,1,Tottenham Hotspur FC
4,G. Vicario,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1,Tottenham Hotspur FC
5,C. Romero,1,0,0,0,0,2,2,0,126,1,0,0,0,0,1,Tottenham Hotspur FC
6,Y. Bissouma,0,0,0,0,0,0,0,0,115,1,2,0,1,2,1,Tottenham Hotspur FC
7,D. Udogie,0,0,0,0,1,1,0,0,78,1,1,0,2,1,1,Tottenham Hotspur FC
8,R. Bentancur,0,0,0,1,0,1,0,0,59,0,1,0,3,1,1,Tottenham Hotspur FC
9,Emerson Royal,0,0,0,0,1,0,0,0,59,5,3,0,0,2,1,Tottenham Hotspur FC
10,D. Kulusevski,0,0,0,0,1,0,0,0,56,4,3,0,0,0,1,Tottenham Hotspur FC
11,B. Johnson,0,2,0,0,2,1,0,0,19,0,1,0,0,0,1,Tottenham Hotspur FC
12,P. Højbjerg,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,Tottenham Hotspur FC
13,P. Sarr,0,0,0,0,0,0,0,0,14,0,1,0,0,0,1,Tottenham Hotspur FC
14,G. Lo Celso,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,Tottenham Hotspur FC
15,D. Scarlett,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Tottenham Hotspur FC
16,D. Muñoz,0,0,0,0,0,0,0,0,19,0,1,1,1,1,0,Crystal Palace FC
17,J. Ayew,0,0,0,0,1,1,0,0,10,4,2,2,1,2,0,Crystal Palace FC
18,A. Wharton,0,0,0,0,0,1,0,0,7,0,1,0,1,1,0,Crystal Palace FC
19,C. Richards,0,0,0,0,0,0,0,0,21,0,2,0,1,0,0,Crystal Palace FC
20,S. Johnstone,0,0,0,1,0,0,0,0,28,0,0,0,0,0,,
21,T. Mitchell,0,0,0,0,0,0,0,0,26,1,5,0,0,0,0,Crystal Palace FC
22,E. Eze,1,0,0,0,0,1,1,0,13,0,0,0,1,1,0,Crystal Palace FC
23,J. Andersen,0,0,0,0,0,0,0,0,27,0,1,0,1,0,0,Crystal Palace FC
24,J. Lerma,0,0,0,1,0,0,0,0,32,0,0,0,2,2,0,Crystal Palace FC
25,J. Mateta,0,0,0,0,0,1,0,1,9,1,1,1,3,0,0,Crystal Palace FC
26,J. Ward,0,0,0,0,0,0,0,0,13,2,3,0,1,0,0,Crystal Palace FC
27,O. Édouard,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,Crystal Palace FC
28,Matheus França,0,0,0,0,0,0,0,0,6,0,0,0,1,0,,
29,W. Hughes,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,Crystal Palace FC
