,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,V. Coufal,0,0,0,0,1,0,0,0,14,2,1,0,1,1,1,West Ham United FC
1,T. Souček,0,0,0,0,0,0,0,0,23,0,1,0,2,1,1,West Ham United FC
2,Lucas Paquetá,1,0,0,1,0,2,1,0,35,2,2,0,1,1,1,West Ham United FC
3,Emerson,0,0,0,1,0,0,0,0,19,0,4,0,2,2,1,West Ham United FC
4,S. Benrahma,0,0,0,0,1,3,0,1,14,2,1,1,1,0,,
5,M. Antonio,1,0,0,0,0,2,1,1,11,0,0,0,1,2,1,West Ham United FC
6,J. Ward-Prowse,0,2,0,0,0,1,0,1,23,3,2,0,0,1,1,West Ham United FC
7,K. Zouma,0,0,0,0,0,0,0,0,17,0,1,0,0,0,1,West Ham United FC
8,J. Bowen,0,0,0,0,1,2,2,0,12,0,1,2,1,1,1,West Ham United FC
9,A. Areola,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,West Ham United FC
10,N. Aguerd,1,0,1,2,0,1,1,0,24,0,1,0,2,0,1,West Ham United FC
11,Pablo Fornals,0,0,0,0,0,1,1,0,7,0,0,0,1,0,,
12,E. Álvarez,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,West Ham United FC
13,A. Ogbonna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,West Ham United FC
14,N. Jackson,0,0,0,1,0,2,0,0,31,0,3,1,0,1,0,Chelsea FC
15,E. Fernández,0,0,0,0,0,2,1,0,109,5,1,0,0,1,0,Chelsea FC
16,L. Colwill,0,0,0,0,1,2,0,0,65,2,1,0,1,1,,
17,C. Chukwuemeka,1,0,0,1,0,1,1,0,19,1,0,0,1,0,0,Chelsea FC
18,M. Gusto,0,0,0,0,1,1,0,0,54,4,2,0,0,0,0,Chelsea FC
19,C. Gallagher,0,0,0,0,0,2,1,1,58,0,3,0,1,0,0,Chelsea FC
20,Thiago Silva,0,0,0,0,0,1,0,1,102,0,0,0,0,0,0,Chelsea FC
21,A. Disasi,0,0,0,1,0,0,0,0,110,1,1,0,2,1,0,Chelsea FC
22,Robert Sánchez,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,
23,B. Chilwell,0,0,0,0,1,2,0,1,33,5,1,0,1,0,0,Chelsea FC
24,R. Sterling,0,0,0,0,2,1,0,1,47,6,1,1,1,5,0,Chelsea FC
25,M. Mudryk,0,0,0,0,2,1,0,0,17,7,1,0,0,1,0,Chelsea FC
26,M. Caicedo,0,0,0,0,0,1,0,0,37,0,2,0,2,2,0,Chelsea FC
27,N. Madueke,0,0,0,0,2,1,1,0,9,3,0,0,0,0,0,Chelsea FC
28,M. Burstow,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,
