,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,N. Collins,0,0,0,0,0,0,0,0,34,0,3,0,0,2,1,Brentford FC
1,Y. Yarmoliuk,0,0,0,0,0,0,0,0,23,1,2,0,1,0,1,Brentford FC
2,I. Toney,0,0,0,0,0,2,1,0,24,0,0,1,1,1,1,Brentford FC
3,M. Jensen,0,0,0,0,0,0,0,0,39,1,1,0,2,1,1,Brentford FC
4,K. Ajer,0,0,0,0,0,0,0,0,43,0,0,0,1,0,1,Brentford FC
5,M. Roerslev,0,0,0,0,0,0,0,0,14,0,1,0,0,2,1,Brentford FC
6,Y. Wissa,0,0,0,0,0,1,0,0,11,0,1,2,1,2,1,Brentford FC
7,V. Janelt,0,0,0,1,0,0,0,0,34,3,4,0,1,2,1,Brentford FC
8,M. Flekken,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,Brentford FC
9,M. Jørgensen,0,0,0,0,0,1,1,0,39,1,0,0,1,0,1,Brentford FC
10,K. Lewis-Potter,0,0,0,0,0,0,0,0,13,3,0,0,0,1,1,Brentford FC
11,M. Damsgaard,0,0,0,0,1,0,0,0,9,1,3,0,0,0,1,Brentford FC
12,B. Mbeumo,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,Brentford FC
13,Sergio Reguilón,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,Brentford FC
14,F. Onyeka,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Brentford FC
15,P. Groß,0,0,0,0,0,1,0,0,124,9,1,0,0,0,0,Brighton & Hove Albion FC
16,L. Dunk,0,0,0,0,0,0,0,0,88,0,1,0,1,1,0,Brighton & Hove Albion FC
17,J. van Hecke,0,0,0,0,1,1,0,1,43,0,1,0,2,0,0,Brighton & Hove Albion FC
18,J. Veltman,0,0,0,0,0,1,0,0,32,1,5,0,1,2,0,Brighton & Hove Albion FC
19,João Pedro,0,0,0,0,1,5,3,1,42,2,0,0,2,3,0,Brighton & Hove Albion FC
20,S. Adingra,0,0,0,0,0,1,0,0,37,2,2,0,1,0,0,Brighton & Hove Albion FC
21,A. Lallana,0,0,0,0,0,2,0,0,51,2,0,0,0,0,0,Brighton & Hove Albion FC
22,Igor Julio,0,0,0,0,1,2,0,1,90,0,1,0,1,1,0,Brighton & Hove Albion FC
23,C. Baleba,0,0,0,0,1,2,1,0,72,0,1,0,2,0,0,Brighton & Hove Albion FC
24,F. Buonanotte,0,0,0,1,1,2,1,1,30,1,2,0,2,1,0,Brighton & Hove Albion FC
25,B. Verbruggen,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,Brighton & Hove Albion FC
26,J. Enciso,0,0,0,0,0,2,1,0,9,0,0,0,0,0,0,Brighton & Hove Albion FC
27,T. Lamptey,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,Brighton & Hove Albion FC
28,D. Welbeck,0,0,0,0,0,3,0,1,10,0,0,0,0,0,0,Brighton & Hove Albion FC
29,J. Moder,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,Brighton & Hove Albion FC
