,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Areola,0,0,0,0,0,0,0,0,16,0,0,0,0,1,1,West Ham United FC
1,Emerson,0,0,0,0,0,0,0,0,25,2,0,0,1,0,1,West Ham United FC
2,Lucas Paquetá,0,0,0,0,1,4,1,1,35,3,2,1,1,2,1,West Ham United FC
3,M. Kudus,0,0,0,1,1,2,0,0,24,3,0,1,1,4,1,West Ham United FC
4,K. Zouma,0,0,0,0,0,0,0,0,17,0,1,0,0,0,1,West Ham United FC
5,K. Mavropanos,0,0,0,1,0,1,1,0,24,0,0,0,2,0,1,West Ham United FC
6,V. Coufal,0,1,0,0,2,2,1,0,29,4,0,0,0,1,1,West Ham United FC
7,J. Bowen,0,0,0,0,2,0,0,0,15,6,3,2,1,0,1,West Ham United FC
8,E. Álvarez,0,0,0,1,0,0,0,0,34,0,2,0,1,1,1,West Ham United FC
9,T. Souček,0,0,0,0,0,1,0,0,27,0,1,0,2,3,1,West Ham United FC
10,M. Antonio,1,0,0,0,1,2,2,0,6,2,2,0,3,0,1,West Ham United FC
11,B. Johnson,0,0,0,0,0,0,0,0,9,0,2,0,0,0,,Tottenham Hotspur FC
12,J. Ward-Prowse,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,West Ham United FC
13,A. Cresswell,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,West Ham United FC
14,M. Rogers,0,0,0,0,1,1,1,0,26,0,1,0,4,0,0,Aston Villa FC
15,Y. Tielemans,0,0,0,1,0,1,1,0,89,2,6,0,4,1,0,Aston Villa FC
16,Douglas Luiz,0,0,0,1,1,1,0,1,86,1,2,0,2,0,0,Aston Villa FC
17,C. Lenglet,0,0,0,0,0,0,0,0,51,0,2,0,0,1,0,Aston Villa FC
18,Álex Moreno,0,0,0,0,2,1,0,0,33,3,1,0,0,1,0,Aston Villa FC
19,Pau Torres,0,0,0,0,0,1,0,1,88,0,0,0,0,0,0,Aston Villa FC
20,E. Martínez,0,0,0,0,0,0,0,0,44,0,0,0,0,1,0,Aston Villa FC
21,E. Konsa,0,0,0,0,1,1,1,0,74,0,1,0,0,3,0,Aston Villa FC
22,J. Durán,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,Aston Villa FC
23,L. Bailey,0,0,0,0,2,3,0,1,39,6,0,1,0,1,0,Aston Villa FC
24,O. Watkins,0,0,0,0,3,2,1,0,18,2,0,0,0,1,0,Aston Villa FC
25,M. Diaby,0,1,0,0,0,1,0,1,20,1,0,0,0,0,0,Aston Villa FC
26,M. Cash,0,0,0,0,1,0,0,0,34,0,0,0,0,0,0,Aston Villa FC
27,L. Digne,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,Aston Villa FC
28,N. Zaniolo,1,0,0,1,0,1,1,0,12,0,1,0,2,1,0,Aston Villa FC
