,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Wharton,0,1,0,0,0,0,0,0,27,0,0,0,1,1,1,Crystal Palace FC
1,J. Andersen,0,0,0,0,1,0,0,0,41,1,4,0,0,0,1,Crystal Palace FC
2,J. Ward,0,0,0,0,0,0,0,0,24,0,1,0,1,0,1,Crystal Palace FC
3,W. Hughes,0,0,0,0,0,0,0,0,22,0,2,0,3,0,1,Crystal Palace FC
4,E. Eze,0,0,0,0,0,0,0,0,18,1,1,0,0,0,1,Crystal Palace FC
5,J. Lerma,0,0,0,0,0,0,0,0,42,0,1,0,1,0,1,Crystal Palace FC
6,D. Muñoz,0,0,0,0,0,0,0,0,25,1,3,0,2,0,1,Crystal Palace FC
7,J. Ayew,0,0,0,0,0,2,0,0,13,0,0,0,0,1,1,Crystal Palace FC
8,J. Mateta,1,0,0,1,0,1,1,0,6,1,2,2,2,0,1,Crystal Palace FC
9,D. Henderson,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,Crystal Palace FC
10,T. Mitchell,0,0,0,0,0,0,0,0,16,1,1,0,0,0,1,Crystal Palace FC
11,J. Schlupp,0,1,0,0,0,1,1,0,3,1,0,0,0,0,1,Crystal Palace FC
12,N. Clyne,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,Crystal Palace FC
13,O. Édouard,1,0,0,0,0,2,1,1,2,0,2,0,1,0,1,Crystal Palace FC
14,M. Olise,0,0,0,0,0,0,0,0,6,2,0,0,1,0,1,Crystal Palace FC
15,N. Ahamada,0,0,0,0,0,1,1,0,4,0,0,0,1,0,1,Crystal Palace FC
16,Rúben Dias,0,0,0,0,0,0,0,0,148,0,1,0,0,1,0,Manchester City FC
17,J. Gvardiol,0,0,0,1,0,2,0,1,68,0,0,1,1,1,0,Manchester City FC
18,Rodri,0,1,0,0,2,1,1,0,106,2,0,0,1,1,0,Manchester City FC
19,J. Stones,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,Manchester City FC
20,R. Lewis,1,0,0,0,1,2,2,0,60,0,1,0,0,4,0,Manchester City FC
21,O. Bobb,0,0,0,0,0,0,0,0,42,1,2,0,1,0,0,Manchester City FC
22,K. De Bruyne,2,1,0,0,5,3,2,0,75,11,2,0,0,0,0,Manchester City FC
23,J. Grealish,0,0,0,0,0,3,0,1,61,2,0,0,0,3,0,Manchester City FC
24,J. Álvarez,0,0,0,0,1,4,1,2,31,0,0,0,0,0,0,Manchester City FC
25,S. Ortega,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,Manchester City FC
26,E. Haaland,1,0,0,0,0,2,2,0,16,0,0,0,0,0,0,Manchester City FC
27,M. Akanji,0,0,0,0,0,0,0,0,61,1,1,0,0,1,0,Manchester City FC
28,M. Kovačić,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,Manchester City FC
29,Matheus Nunes,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,Manchester City FC
30,Bernardo Silva,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,Manchester City FC
