,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Archer,0,0,0,0,0,0,0,0,18,0,0,1,1,0,1,Sheffield United FC
1,J. Egan,0,0,0,1,0,0,0,0,43,0,1,0,1,1,,
2,J. Robinson,0,0,0,1,0,1,0,1,48,0,0,0,1,0,1,Sheffield United FC
3,G. Hamer,0,0,0,0,0,2,0,1,23,0,0,0,2,1,1,Sheffield United FC
4,A. Ahmedhodžić,0,0,0,1,1,1,0,0,42,1,3,0,1,0,1,Sheffield United FC
5,O. Norwood,0,0,0,0,0,0,0,0,52,3,2,0,0,0,1,Sheffield United FC
6,L. Thomas,0,0,0,0,1,2,0,1,35,0,0,0,0,2,,
7,Vinicius Souza,0,0,0,0,0,1,1,0,52,0,6,0,3,2,1,Sheffield United FC
8,J. Bogle,0,0,0,0,0,0,0,0,17,1,0,0,0,1,1,Sheffield United FC
9,J. McAtee,0,0,0,0,0,0,0,0,21,1,0,0,1,1,1,Sheffield United FC
10,W. Foderingham,0,0,0,0,0,0,0,0,30,0,0,0,0,0,,
11,B. Traoré,0,0,0,0,0,0,0,0,15,0,2,0,1,0,,Wolverhampton Wanderers FC
12,T. Davies,0,0,0,0,0,2,0,1,23,0,3,0,1,0,,
13,A. Ben Slimane,0,0,0,1,0,0,0,0,15,0,1,0,0,0,1,Sheffield United FC
14,C. Basham,0,0,0,0,0,0,0,0,10,1,1,2,0,0,,
15,F. Schär,0,0,0,0,1,1,0,0,69,0,1,0,1,1,0,Newcastle United FC
16,K. Trippier,0,3,0,0,0,0,0,0,59,6,2,0,1,0,,
17,S. Longstaff,1,0,0,0,0,2,1,1,61,0,0,0,1,3,0,Newcastle United FC
18,Bruno Guimarães,1,1,0,0,0,1,1,0,71,1,2,0,0,2,0,Newcastle United FC
19,D. Burn,1,0,0,0,0,2,1,1,52,4,2,0,1,0,0,Newcastle United FC
20,H. Barnes,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Newcastle United FC
21,S. Botman,1,0,0,0,0,1,1,0,90,0,0,0,0,0,,
22,N. Pope,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,
23,E. Anderson,0,1,0,0,1,2,1,1,47,0,3,0,1,3,0,Newcastle United FC
24,C. Wilson,1,0,0,0,1,5,5,0,12,0,0,0,1,0,,
25,M. Almirón,1,0,0,0,0,3,1,1,29,0,2,1,2,0,0,Newcastle United FC
26,A. Gordon,1,1,0,0,2,4,3,0,32,1,3,0,0,2,0,Newcastle United FC
27,A. Isak,1,0,0,0,0,1,1,0,8,0,1,0,0,0,0,Newcastle United FC
28,T. Livramento,0,0,0,0,1,0,0,0,14,1,2,0,0,0,0,Newcastle United FC
29,S. Tonali,0,0,0,0,0,0,0,0,32,3,1,0,0,0,,
30,L. Hall,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Newcastle United FC
