,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,D. Rice,0,0,0,0,1,1,0,0,38,0,1,0,0,1,1,Arsenal FC
1,T. Tomiyasu,0,0,0,0,1,1,0,1,74,2,3,0,0,0,1,Arsenal FC
2,David Raya,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,Arsenal FC
3,Gabriel Magalhães,0,0,0,0,0,3,0,1,60,0,2,1,1,0,1,Arsenal FC
4,O. Zinchenko,1,0,0,0,2,1,1,0,95,5,5,0,1,1,1,Arsenal FC
5,W. Saliba,1,0,0,0,0,1,1,0,91,0,2,0,1,0,1,Arsenal FC
6,K. Havertz,0,0,0,0,1,2,0,0,22,1,0,0,0,1,1,Arsenal FC
7,B. Saka,0,1,0,0,2,3,1,1,35,6,0,0,2,1,1,Arsenal FC
8,Jorginho,0,0,0,0,0,0,0,0,51,1,2,0,1,1,1,Arsenal FC
9,Gabriel Martinelli,0,0,0,0,3,1,1,0,42,9,2,1,1,1,1,Arsenal FC
10,L. Trossard,1,1,0,0,3,3,2,1,28,8,0,0,0,2,1,Arsenal FC
11,Fábio Vieira,0,0,1,0,0,0,0,0,4,0,0,0,1,1,1,Arsenal FC
12,R. Nelson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Arsenal FC
13,E. Nketiah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Arsenal FC
14,Jakub Piotr Kiwior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,Z. Amdouni,0,0,0,0,1,1,1,0,11,0,1,0,0,2,0,Burnley FC
16,J. Trafford,0,0,0,0,0,0,0,0,48,0,0,0,0,0,,
17,J. Rodríguez,0,0,0,0,0,2,2,0,16,0,1,0,1,1,0,Burnley FC
18,J. Brownhill,1,0,0,0,0,1,1,0,24,0,0,0,2,1,0,Burnley FC
19,J. Beyer,0,0,0,0,0,0,0,0,52,0,0,0,1,1,,
20,S. Berge,0,0,0,0,0,0,0,0,29,1,5,0,0,0,0,Burnley FC
21,Vitinho,0,0,0,0,0,0,0,0,21,0,3,0,1,0,0,Burnley FC
22,D. O'Shea,0,0,0,0,0,1,0,0,58,0,1,0,1,0,0,Burnley FC
23,L. Koleosho,0,0,0,0,1,1,0,0,10,0,0,0,0,1,,
24,C. Taylor,0,0,0,0,0,0,0,0,23,2,1,0,1,0,0,Burnley FC
25,J. Guðmunds­son,0,0,0,1,0,1,1,0,24,5,1,0,2,1,0,Burnley FC
26,A. Ramsey,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,
27,J. Bruun Larsen,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,Burnley FC
28,M. Obafemi,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,
29,W. Odobert,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,Burnley FC
