,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,L. Dunk,0,0,0,0,0,1,0,1,121,0,1,0,1,0,1,Brighton & Hove Albion FC
1,B. Verbruggen,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,Brighton & Hove Albion FC
2,P. Groß,0,0,0,0,2,0,0,0,106,9,3,0,0,2,1,Brighton & Hove Albion FC
3,J. van Hecke,0,0,0,0,0,0,0,0,108,0,0,0,2,0,1,Brighton & Hove Albion FC
4,S. Adingra,0,0,0,0,0,2,1,0,23,3,0,0,0,0,1,Brighton & Hove Albion FC
5,J. Veltman,0,0,0,1,0,0,0,0,48,0,0,0,2,6,1,Brighton & Hove Albion FC
6,C. Baleba,0,0,0,0,1,2,0,0,47,0,0,0,0,1,1,Brighton & Hove Albion FC
7,J. Moder,0,0,0,1,0,1,1,0,42,0,1,0,2,0,1,Brighton & Hove Albion FC
8,P. Estupiñán,0,0,0,0,1,0,0,0,39,3,2,0,2,1,1,Brighton & Hove Albion FC
9,E. Ferguson,0,0,0,0,0,0,0,0,18,0,1,0,2,0,1,Brighton & Hove Albion FC
10,Ansu Fati,0,0,0,1,1,3,1,2,15,0,1,0,1,2,1,Brighton & Hove Albion FC
11,D. Welbeck,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,Brighton & Hove Albion FC
12,T. Lamptey,0,0,0,0,1,0,0,0,22,1,0,0,0,1,1,Brighton & Hove Albion FC
13,Igor Julio,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,Brighton & Hove Albion FC
14,J. Enciso,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,Brighton & Hove Albion FC
15,A. Lallana,0,0,0,1,0,0,0,0,19,0,0,1,1,0,1,Brighton & Hove Albion FC
16,R. Yates,0,0,0,0,0,0,0,0,39,0,2,0,0,2,0,Nottingham Forest FC
17,Murillo,0,0,0,0,0,2,1,0,62,0,0,0,0,0,0,Nottingham Forest FC
18,C. Wood,0,0,0,0,1,1,1,0,17,0,0,0,1,3,0,Nottingham Forest FC
19,N. Domínguez,0,0,0,1,0,0,0,0,33,0,1,0,3,0,0,Nottingham Forest FC
20,Danilo,0,0,0,0,0,0,0,0,36,0,1,0,0,1,0,Nottingham Forest FC
21,N. Williams,0,0,0,1,1,1,0,1,30,4,4,1,1,3,0,Nottingham Forest FC
22,H. Toffolo,0,0,0,0,1,0,0,0,31,3,1,0,1,0,0,Nottingham Forest FC
23,M. Gibbs-White,0,0,0,0,0,2,1,0,29,5,1,0,1,0,0,Nottingham Forest FC
24,D. Origi,0,0,0,0,0,2,1,0,8,3,0,0,1,1,0,Nottingham Forest FC
25,A. Omobamidele,1,0,0,1,0,0,0,0,41,0,1,0,1,0,0,Nottingham Forest FC
26,M. Sels,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Nottingham Forest FC
27,I. Sangaré,0,0,0,1,0,0,0,0,10,0,1,0,1,0,0,Nottingham Forest FC
28,A. Elanga,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,Nottingham Forest FC
29,C. Hudson-Odoi,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,Nottingham Forest FC
30,T. Awoniyi,0,0,0,0,0,0,0,0,3,0,0,0,0,1,,
31,C. Kouyaté,0,0,0,0,0,1,0,0,5,0,0,0,3,0,,
