,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Broja,0,0,0,0,1,2,0,1,15,1,1,1,0,1,0,Fulham FC
1,M. Caicedo,0,0,0,0,0,0,0,0,51,0,4,0,2,0,1,Chelsea FC
2,C. Palmer,1,0,0,1,0,3,2,0,44,6,1,0,0,0,1,Chelsea FC
3,M. Gusto,0,0,0,1,0,1,0,0,50,3,0,0,1,1,1,Chelsea FC
4,A. Disasi,0,0,0,1,0,1,0,0,62,0,0,0,0,0,1,Chelsea FC
5,Thiago Silva,0,0,0,1,0,0,0,0,66,0,1,0,3,0,1,Chelsea FC
6,Đ. Petrović,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,Chelsea FC
7,L. Colwill,0,0,0,0,2,1,0,0,57,2,6,0,3,0,,
8,C. Gallagher,0,0,0,0,0,3,0,1,50,1,2,0,0,1,1,Chelsea FC
9,E. Fernández,0,0,0,1,0,2,0,1,63,2,3,0,2,2,1,Chelsea FC
10,R. Sterling,0,0,0,0,1,3,0,2,24,1,1,2,2,3,1,Chelsea FC
11,N. Madueke,0,0,0,0,1,1,1,0,11,1,0,0,0,0,1,Chelsea FC
12,B. Chilwell,0,0,0,0,1,0,0,0,11,2,0,1,0,0,1,Chelsea FC
13,C. Chukwuemeka,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Chelsea FC
14,A. Gilchrist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Chelsea FC
15,T. Adarabioyo,0,0,0,0,0,1,0,0,49,0,1,0,0,0,0,Fulham FC
16,R. Jiménez,0,0,0,0,0,4,2,0,18,0,1,0,1,4,0,Fulham FC
17,Andreas Pereira,0,0,0,0,1,2,1,0,15,7,0,0,0,2,0,Fulham FC
18,K. Tete,0,0,0,0,0,0,0,0,20,1,4,0,3,1,0,Fulham FC
19,H. Wilson,0,0,0,1,2,2,1,1,19,0,3,0,1,0,0,Fulham FC
20,João Palhinha,0,0,0,0,0,0,0,0,27,0,6,0,1,1,0,Fulham FC
21,A. Robinson,0,0,0,0,1,0,0,0,47,6,0,0,0,0,0,Fulham FC
22,Willian,0,0,0,0,0,2,0,1,49,1,1,0,0,2,0,Fulham FC
23,T. Cairney,0,0,0,0,0,2,0,1,52,1,2,0,0,1,0,Fulham FC
24,B. Leno,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,Fulham FC
25,I. Diop,0,0,0,0,0,0,0,0,58,0,2,0,2,0,,
26,T. Castagne,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,Fulham FC
27,B. De Cordova-Reid,0,0,0,0,0,1,0,1,7,1,0,0,0,1,0,Fulham FC
28,S. Lukić,0,0,0,0,0,0,0,0,8,0,3,0,1,0,0,Fulham FC
29,Rodrigo Muniz,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,Fulham FC
