,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,E. Álvarez,0,0,0,1,0,0,0,0,52,0,1,0,1,0,1,West Ham United FC
1,Emerson,1,1,0,0,0,1,1,0,53,3,4,0,0,1,1,West Ham United FC
2,T. Souček,0,0,0,0,0,2,0,0,32,0,2,1,0,1,1,West Ham United FC
3,K. Zouma,0,0,0,0,0,1,0,1,22,0,1,0,1,0,1,West Ham United FC
4,K. Mavropanos,0,0,0,0,0,0,0,0,34,0,2,0,1,0,1,West Ham United FC
5,M. Kudus,0,1,0,0,1,6,1,0,31,6,1,0,1,1,1,West Ham United FC
6,J. Ward-Prowse,0,0,0,0,0,2,1,0,47,2,2,0,0,1,1,West Ham United FC
7,Lucas Paquetá,0,0,0,0,0,2,0,0,42,1,1,0,1,3,1,West Ham United FC
8,V. Coufal,0,1,0,0,0,0,0,0,34,3,1,0,0,1,1,West Ham United FC
9,J. Bowen,3,0,0,0,0,3,3,0,25,1,0,1,0,1,1,West Ham United FC
10,A. Areola,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,West Ham United FC
11,M. Antonio,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,West Ham United FC
12,B. Johnson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Tottenham Hotspur FC
13,M. Jensen,0,0,0,0,1,1,0,1,42,7,1,0,0,0,0,Brentford FC
14,K. Ajer,0,0,0,0,0,0,0,0,68,0,1,0,0,1,0,Brentford FC
15,Sergio Reguilón,0,0,0,1,1,1,0,1,19,4,7,0,2,0,0,Brentford FC
16,B. Mee,0,0,0,0,0,0,0,0,40,0,1,0,0,0,,
17,M. Flekken,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,Brentford FC
18,K. Lewis-Potter,0,1,0,0,0,2,2,0,41,7,2,0,0,0,0,Brentford FC
19,M. Jørgensen,0,0,0,1,0,1,0,0,73,1,2,1,2,0,0,Brentford FC
20,C. Nørgaard,0,0,0,0,1,1,0,1,71,2,5,0,0,1,0,Brentford FC
21,I. Toney,0,0,0,0,2,3,2,1,38,3,2,2,0,2,0,Brentford FC
22,F. Onyeka,0,0,0,0,1,1,1,0,18,1,6,0,2,0,0,Brentford FC
23,N. Maupay,1,0,0,0,0,1,1,0,20,0,1,0,2,0,0,Brentford FC
24,N. Collins,0,0,0,0,0,0,0,0,23,1,1,0,1,0,0,Brentford FC
25,M. Roerslev,0,0,0,0,1,1,0,1,16,4,1,0,0,0,0,Brentford FC
26,V. Janelt,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,Brentford FC
27,Y. Wissa,1,0,0,0,0,1,1,0,8,0,0,1,0,1,0,Brentford FC
28,M. Damsgaard,0,1,0,0,0,1,1,0,16,2,1,0,0,0,0,Brentford FC
