,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,D. Burn,0,0,0,0,0,0,0,0,22,0,1,1,2,0,1,Newcastle United FC
1,Joelinton,0,1,0,0,0,2,1,1,40,0,2,0,2,0,,
2,M. Almirón,0,0,0,0,0,0,0,0,26,1,2,0,2,0,1,Newcastle United FC
3,C. Wilson,0,0,0,0,0,0,0,0,7,0,1,0,0,2,,
4,A. Gordon,1,0,0,1,0,2,1,1,24,2,4,1,1,0,1,Newcastle United FC
5,S. Longstaff,0,0,0,1,0,0,0,0,29,1,2,0,0,2,1,Newcastle United FC
6,K. Trippier,0,0,0,0,0,0,0,0,40,4,1,0,3,0,,
7,F. Schär,0,0,0,1,0,1,0,1,52,0,0,0,0,0,1,Newcastle United FC
8,J. Lascelles,0,0,0,0,0,1,0,0,35,0,2,0,1,0,1,Newcastle United FC
9,Bruno Guimarães,0,0,0,1,0,1,0,0,32,0,0,0,2,3,1,Newcastle United FC
10,N. Pope,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,
11,T. Livramento,0,0,0,1,0,0,0,0,7,1,2,0,1,2,1,Newcastle United FC
12,J. Murphy,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,Newcastle United FC
13,J. Willock,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,Newcastle United FC
14,M. Ritchie,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,Newcastle United FC
15,E. Nketiah,0,0,0,0,0,1,0,0,16,0,0,0,2,3,0,Arsenal FC
16,David Raya,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,Arsenal FC
17,K. Havertz,0,0,0,1,1,1,0,1,33,1,3,0,2,1,0,Arsenal FC
18,B. White,0,0,0,0,0,0,0,0,41,3,1,0,0,0,0,Arsenal FC
19,Gabriel Martinelli,0,0,0,0,2,3,1,1,48,7,1,1,2,1,0,Arsenal FC
20,Gabriel Magalhães,0,0,0,0,0,0,0,0,44,0,1,0,2,2,0,Arsenal FC
21,D. Rice,0,0,0,0,1,2,0,1,57,0,0,0,1,1,0,Arsenal FC
22,W. Saliba,0,0,0,0,1,1,0,1,50,0,1,0,0,0,0,Arsenal FC
23,B. Saka,0,0,0,0,1,1,0,1,36,5,1,0,0,5,0,Arsenal FC
24,Jorginho,0,0,0,0,0,2,0,1,55,0,2,0,0,0,0,Arsenal FC
25,T. Tomiyasu,0,0,0,0,2,1,0,1,34,1,1,0,0,0,0,Arsenal FC
26,O. Zinchenko,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,Arsenal FC
27,L. Trossard,0,0,0,0,2,2,0,2,3,6,0,0,0,0,0,Arsenal FC
28,Fábio Vieira,0,0,0,0,0,0,0,0,10,2,0,0,0,1,0,Arsenal FC
