,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Hickey,0,0,0,0,0,0,0,0,51,2,1,0,0,2,,
1,B. Mbeumo,0,0,0,0,0,1,0,1,35,9,1,0,2,0,1,Brentford FC
2,N. Collins,0,0,0,0,0,1,0,0,71,0,0,0,0,0,1,Brentford FC
3,M. Jensen,0,0,0,0,0,0,0,0,41,2,1,0,1,1,1,Brentford FC
4,M. Flekken,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,Brentford FC
5,E. Pinnock,0,0,0,0,1,1,0,1,79,0,1,0,0,1,1,Brentford FC
6,C. Nørgaard,0,1,0,0,1,1,0,1,65,0,3,0,2,3,1,Brentford FC
7,R. Henry,0,0,0,0,3,1,0,0,48,4,1,0,1,1,,
8,K. Schade,1,0,0,0,1,2,1,1,29,0,0,0,1,2,1,Brentford FC
9,V. Janelt,0,0,0,0,1,1,0,1,29,4,1,1,1,1,1,Brentford FC
10,Y. Wissa,0,0,0,0,0,2,0,0,15,0,0,1,1,2,1,Brentford FC
11,F. Onyeka,0,0,0,0,0,2,0,2,9,1,0,0,0,1,1,Brentford FC
12,K. Lewis-Potter,0,0,0,0,1,0,0,0,3,1,0,0,0,1,1,Brentford FC
13,E. Eze,0,0,0,0,1,4,1,2,25,5,4,0,1,0,0,Crystal Palace FC
14,J. Andersen,1,0,0,0,0,1,1,0,50,2,3,0,1,0,0,Crystal Palace FC
15,T. Mitchell,0,0,0,0,0,0,0,0,18,3,1,0,0,0,0,Crystal Palace FC
16,J. Lerma,0,0,0,0,1,2,1,1,36,2,3,0,1,1,0,Crystal Palace FC
17,M. Guéhi,0,0,0,0,0,0,0,0,42,0,1,0,2,2,,
18,C. Doucouré,0,0,0,0,0,0,0,0,50,0,2,0,1,0,,
19,S. Johnstone,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,
20,J. Schlupp,0,0,0,0,0,1,0,0,25,0,1,0,3,0,0,Crystal Palace FC
21,J. Ayew,0,1,0,0,3,5,1,2,32,3,2,1,3,4,0,Crystal Palace FC
22,J. Ward,0,0,0,0,0,0,0,0,27,2,3,0,1,2,0,Crystal Palace FC
23,O. Édouard,0,0,0,0,1,2,1,1,12,0,0,1,0,0,0,Crystal Palace FC
24,N. Ahamada,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,Crystal Palace FC
25,J. Mateta,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,Crystal Palace FC
