,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,R. Burke,0,0,0,0,1,1,0,1,29,0,4,0,2,0,1,Luton Town FC
1,C. Morris,0,1,0,0,0,4,2,0,19,0,0,0,1,3,1,Luton Town FC
2,E. Adebayo,3,0,0,0,1,4,3,1,10,0,0,0,2,0,,
3,C. Ogbene,1,0,0,0,1,3,2,1,29,1,0,2,0,2,,
4,J. Clark,0,0,0,1,2,2,1,1,21,3,3,1,2,2,1,Luton Town FC
5,A. Sambi Lokonga,0,1,0,1,0,1,0,1,23,0,1,0,1,2,1,Luton Town FC
6,G. Osho,0,0,0,0,0,0,0,0,38,0,3,0,0,1,1,Luton Town FC
7,A. Bell,0,0,0,0,0,0,0,0,47,0,0,0,3,0,,
8,A. Doughty,0,0,0,0,1,0,0,0,42,10,3,1,1,0,1,Luton Town FC
9,R. Barkley,0,1,0,0,1,1,0,1,33,0,2,0,0,2,1,Luton Town FC
10,T. Kaminski,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,Luton Town FC
11,A. Townsend,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,Luton Town FC
12,P. Mpanzu,0,0,0,0,0,0,0,0,9,1,0,0,0,1,1,Luton Town FC
13,T. Chong,0,0,0,0,0,1,0,1,5,0,1,0,0,0,1,Luton Town FC
14,C. Woodrow,0,0,0,0,0,1,0,1,4,0,0,0,1,0,1,Luton Town FC
15,L. Berry,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,Luton Town FC
16,D. Welbeck,0,0,0,0,1,3,2,0,32,0,1,0,0,0,0,Brighton & Hove Albion FC
17,P. Groß,0,0,0,0,0,2,0,1,74,4,7,0,1,2,0,Brighton & Hove Albion FC
18,B. Gilmour,0,0,0,0,0,1,0,0,56,0,1,0,1,0,,
19,L. Dunk,0,0,0,0,0,0,0,0,59,0,1,0,1,2,0,Brighton & Hove Albion FC
20,F. Buonanotte,0,0,0,0,0,0,0,0,14,0,3,1,2,5,0,Brighton & Hove Albion FC
21,Jason Sean Steele,0,0,0,0,0,0,0,0,37,0,0,0,0,0,,
22,Igor Julio,0,0,0,1,0,0,0,0,71,0,2,0,1,0,0,Brighton & Hove Albion FC
23,P. Estupiñán,0,0,0,0,0,0,0,0,31,0,0,0,1,1,0,Brighton & Hove Albion FC
24,João Pedro,0,0,0,0,1,1,0,1,26,0,3,0,1,3,0,Brighton & Hove Albion FC
25,J. Milner,0,0,0,0,1,1,0,1,5,0,0,0,0,0,,
26,J. van Hecke,0,0,0,0,0,0,0,0,49,0,2,0,2,0,0,Brighton & Hove Albion FC
27,J. Hinshelwood,0,0,0,0,0,0,0,0,34,0,1,0,0,0,,
28,E. Ferguson,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,Brighton & Hove Albion FC
29,T. Lamptey,0,0,0,0,0,1,0,0,10,2,0,0,1,0,0,Brighton & Hove Albion FC
30,C. Baleba,0,0,0,1,0,0,0,0,18,0,1,0,3,0,0,Brighton & Hove Albion FC
31,J. Moder,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,Brighton & Hove Albion FC
