,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Vinicius Souza,0,0,0,0,0,0,0,0,21,0,5,0,2,0,1,Sheffield United FC
1,J. McAtee,0,0,0,0,0,2,1,0,18,0,5,0,0,0,1,Sheffield United FC
2,J. Bogle,0,0,0,1,0,0,0,0,15,0,6,0,2,0,1,Sheffield United FC
3,G. Hamer,0,0,0,0,0,0,0,0,26,4,0,0,1,0,1,Sheffield United FC
4,A. Ahmedhodžić,0,0,0,0,0,0,0,0,19,0,0,0,1,1,1,Sheffield United FC
5,J. Robinson,0,0,0,0,1,0,0,0,22,0,0,0,1,0,1,Sheffield United FC
6,W. Foderingham,0,0,0,0,0,0,0,0,25,0,0,0,0,0,,
7,C. Archer,0,0,0,0,0,4,0,2,11,0,1,1,2,4,1,Sheffield United FC
8,A. Trusty,0,0,0,0,0,0,0,0,16,0,1,0,0,1,1,Sheffield United FC
9,A. Brooks,0,0,0,0,1,0,0,0,12,1,2,0,1,0,1,Sheffield United FC
10,W. Osula,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,Sheffield United FC
11,B. Traoré,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,Wolverhampton Wanderers FC
12,J. Fleck,0,0,0,0,0,0,0,0,6,0,0,0,1,2,,
13,O. Norwood,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,Sheffield United FC
14,M. Lowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,D. Szoboszlai,1,0,0,0,3,1,1,0,65,7,4,0,2,3,0,Liverpool FC
16,I. Konaté,0,0,0,1,1,1,1,0,119,0,4,0,2,1,0,Liverpool FC
17,L. Díaz,0,0,0,0,1,0,0,0,16,1,0,1,0,2,0,Liverpool FC
18,J. Gomez,0,0,0,0,1,1,0,0,55,1,1,0,0,0,0,Liverpool FC
19,W. Endo,0,0,0,1,0,0,0,0,69,0,2,0,2,2,0,Liverpool FC
20,T. Alexander-Arnold,0,1,0,0,2,1,0,0,82,13,1,0,0,0,0,Liverpool FC
21,C. Kelleher,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,Liverpool FC
22,V. van Dijk,1,0,0,0,1,3,2,0,89,0,2,0,1,0,0,Liverpool FC
23,Mohamed Salah,0,0,0,0,2,4,2,1,27,0,0,0,0,0,0,Liverpool FC
24,A. Mac Allister,0,0,0,0,1,1,1,0,16,1,0,0,0,2,0,Liverpool FC
25,C. Gakpo,0,0,0,0,0,0,0,0,21,0,1,0,0,2,0,Liverpool FC
26,C. Jones,0,0,0,0,0,1,0,0,20,0,0,2,1,0,0,Liverpool FC
27,D. Núñez,0,1,0,1,0,1,1,0,4,0,1,1,0,0,0,Liverpool FC
28,H. Elliott,0,0,0,0,0,1,0,1,12,1,0,0,0,0,0,Liverpool FC
29,R. Gravenberch,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Liverpool FC
