,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,V. Mykolenko,0,0,0,0,0,0,0,0,25,3,0,0,2,1,1,Everton FC
1,I. Gueye,0,0,0,1,0,3,0,2,38,1,4,0,5,0,1,Everton FC
2,D. Calvert-Lewin,0,0,0,1,1,6,3,0,19,0,2,0,1,3,1,Everton FC
3,A. Young,0,0,0,0,1,2,0,2,27,6,5,0,4,1,1,Everton FC
4,J. Harrison,0,0,0,0,2,2,0,2,19,3,1,0,1,0,1,Everton FC
5,D. McNeil,1,1,0,0,0,2,1,0,30,15,1,0,1,0,1,Everton FC
6,A. Doucouré,1,0,0,0,1,3,1,1,33,2,3,0,2,0,1,Everton FC
7,J. Branthwaite,0,0,0,0,0,1,0,0,35,0,1,0,0,1,1,Everton FC
8,J. Pickford,0,0,0,0,0,0,0,0,42,0,0,0,0,1,1,Everton FC
9,J. Tarkowski,0,0,0,0,0,1,0,0,21,0,2,0,0,0,1,Everton FC
10,S. Coleman,0,0,0,0,0,0,0,0,15,3,2,0,0,1,1,Everton FC
11,N. Patterson,0,1,0,0,0,0,0,0,4,0,0,0,1,0,1,Everton FC
12,Beto,1,0,0,1,0,1,1,0,5,0,1,0,1,0,1,Everton FC
13,A. Isak,0,0,0,0,0,2,0,0,16,0,0,0,1,0,0,Newcastle United FC
14,Bruno Guimarães,0,0,0,0,0,1,0,1,62,0,3,0,0,1,0,Newcastle United FC
15,K. Trippier,0,0,0,0,0,1,1,0,80,5,3,0,1,1,,
16,F. Schär,0,0,0,0,1,1,0,1,84,0,1,0,0,0,0,Newcastle United FC
17,M. Almirón,0,0,0,0,0,3,1,0,33,0,0,0,1,2,0,Newcastle United FC
18,J. Lascelles,0,0,0,0,0,0,0,0,48,0,1,0,1,0,0,Newcastle United FC
19,M. Dúbravka,0,0,0,0,0,0,0,0,44,0,0,0,0,1,0,Newcastle United FC
20,T. Livramento,0,0,0,0,0,0,0,0,38,2,0,1,1,6,0,Newcastle United FC
21,A. Gordon,0,0,0,0,1,3,1,0,27,1,1,0,2,2,0,Newcastle United FC
22,Joelinton,0,0,0,0,0,0,0,0,60,0,0,0,1,4,,
23,L. Miley,0,0,0,0,0,2,0,1,38,3,1,1,0,1,,
24,M. Ritchie,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,Newcastle United FC
25,E. Krafth,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Newcastle United FC
