,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,C. Romero,0,0,0,0,0,0,0,0,113,1,1,0,0,0,1,Tottenham Hotspur FC
1,Pedro Porro,0,0,0,0,1,1,0,1,53,1,4,0,2,1,1,Tottenham Hotspur FC
2,G. Vicario,0,0,0,1,0,0,0,0,28,0,0,0,0,0,1,Tottenham Hotspur FC
3,M. van de Ven,0,0,0,0,0,1,0,0,66,0,2,0,0,1,1,Tottenham Hotspur FC
4,Richarlison,0,1,0,0,0,3,0,1,24,4,1,0,0,2,1,Tottenham Hotspur FC
5,J. Maddison,1,0,0,0,0,3,2,1,44,2,3,0,0,4,1,Tottenham Hotspur FC
6,D. Udogie,0,0,0,0,0,1,0,1,38,0,0,0,2,1,1,Tottenham Hotspur FC
7,P. Højbjerg,0,0,0,1,0,1,1,0,80,1,1,0,2,3,1,Tottenham Hotspur FC
8,Son Heung-Min,1,1,0,0,0,3,2,0,24,0,1,1,0,0,1,Tottenham Hotspur FC
9,P. Sarr,0,0,0,0,0,0,0,0,45,0,0,0,1,0,1,Tottenham Hotspur FC
10,D. Kulusevski,0,0,0,0,2,2,0,2,25,2,1,2,3,0,1,Tottenham Hotspur FC
11,Emerson Royal,0,0,0,0,0,0,0,0,21,0,1,0,0,1,1,Tottenham Hotspur FC
12,O. Skipp,0,0,0,0,0,0,0,0,15,0,4,0,0,0,,
13,G. Lo Celso,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,Tottenham Hotspur FC
14,A. Véliz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
15,B. Johnson,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,Tottenham Hotspur FC
16,S. Lukić,0,0,0,0,0,1,0,0,30,0,0,0,1,0,0,Fulham FC
17,B. Leno,0,0,0,0,1,0,0,0,39,0,0,0,0,0,0,Fulham FC
18,Andreas Pereira,0,0,0,0,0,0,0,0,12,4,0,1,0,1,0,Fulham FC
19,B. De Cordova-Reid,0,0,0,0,2,1,0,0,14,1,4,1,2,0,0,Fulham FC
20,C. Bassey,0,0,0,0,0,0,0,0,66,0,1,0,0,0,0,Fulham FC
21,João Palhinha,0,0,0,0,0,2,1,0,32,0,7,0,2,1,0,Fulham FC
22,Carlos Vinícius,0,0,0,0,0,1,0,0,7,0,0,1,0,0,,
23,T. Castagne,0,0,0,0,0,0,0,0,42,2,1,0,5,0,0,Fulham FC
24,T. Ream,0,0,0,0,0,0,0,0,56,0,0,0,0,0,,
25,A. Robinson,0,0,0,0,1,0,0,0,48,5,4,1,1,2,0,Fulham FC
26,Willian,0,0,0,0,1,0,0,0,45,5,0,0,1,4,0,Fulham FC
27,R. Jiménez,0,0,0,0,0,1,1,0,8,0,0,0,1,1,0,Fulham FC
28,A. Iwobi,0,0,0,0,0,1,0,1,23,1,0,1,0,0,0,Fulham FC
29,H. Wilson,0,0,0,0,0,2,0,2,10,0,2,1,0,0,0,Fulham FC
30,H. Reed,0,0,0,0,0,0,0,0,19,1,0,0,1,0,0,Fulham FC
31,T. Cairney,0,0,0,0,0,1,1,0,12,0,0,0,0,1,0,Fulham FC
