,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,A. Sambi Lokonga,0,0,0,0,0,1,0,0,72,0,0,0,0,2,1,Luton Town FC
1,R. Barkley,0,0,0,0,0,2,0,0,71,1,2,0,0,2,1,Luton Town FC
2,T. Chong,0,0,0,0,1,3,0,3,36,2,0,1,0,1,1,Luton Town FC
3,G. Osho,0,0,0,1,0,3,0,1,48,0,2,0,1,1,1,Luton Town FC
4,C. Woodrow,0,0,0,1,1,2,1,1,22,0,1,1,1,1,1,Luton Town FC
5,C. Ogbene,0,0,0,0,2,4,2,1,31,8,0,1,0,2,,
6,C. Morris,1,0,0,0,0,4,1,0,28,1,1,0,0,6,1,Luton Town FC
7,A. Bell,0,0,0,0,1,0,0,0,57,1,3,0,3,1,,
8,Thomas Kaminski,0,0,0,0,0,0,0,0,37,0,2,0,0,0,,
9,A. Doughty,0,0,0,0,1,2,0,1,46,16,1,1,1,1,1,Luton Town FC
10,T. Mengi,0,0,0,0,0,0,0,0,55,0,1,0,0,0,1,Luton Town FC
11,A. Townsend,0,0,0,1,1,1,0,1,17,1,0,0,1,2,1,Luton Town FC
12,J. Clark,0,0,0,0,1,0,0,0,7,0,1,0,0,1,1,Luton Town FC
13,L. Berry,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,Luton Town FC
14,Diogo Dalot,0,0,0,0,0,1,0,1,31,1,3,0,1,1,0,Manchester United FC
15,A. Garnacho,0,1,0,0,2,8,2,4,33,1,0,0,2,1,0,Manchester United FC
16,Casemiro,0,0,0,1,0,1,0,0,27,0,1,0,3,0,0,Manchester United FC
17,R. Højlund,2,0,0,0,0,3,3,0,40,0,1,0,1,2,0,Manchester United FC
18,L. Shaw,0,0,0,1,0,0,0,0,15,3,0,0,1,0,,
19,Bruno Fernandes,0,0,0,0,3,5,2,2,47,7,2,0,1,0,0,Manchester United FC
20,K. Mainoo,0,0,0,1,1,0,0,0,40,0,0,0,3,0,0,Manchester United FC
21,M. Rashford,0,0,0,0,0,3,2,0,30,0,1,0,1,2,0,Manchester United FC
22,R. Varane,0,0,0,0,0,0,0,0,24,0,1,1,1,0,0,Manchester United FC
23,H. Maguire,0,0,0,1,0,0,0,0,16,0,0,0,4,1,0,Manchester United FC
24,A. Onana,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,Manchester United FC
25,S. McTominay,0,0,0,0,0,0,0,0,11,0,3,0,1,0,0,Manchester United FC
26,V. Lindelöf,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,Manchester United FC
27,J. Evans,0,0,0,0,0,0,0,0,19,0,1,0,2,0,0,Manchester United FC
28,S. Amrabat,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Manchester United FC
