,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Olise,0,1,0,0,2,2,0,2,36,8,1,0,2,2,1,Crystal Palace FC
1,J. Andersen,0,0,0,0,0,0,0,0,59,0,3,0,0,1,1,Crystal Palace FC
2,M. Guéhi,0,0,0,0,0,0,0,0,47,0,2,0,0,1,,
3,T. Mitchell,0,0,0,1,0,0,0,0,31,0,4,0,1,0,1,Crystal Palace FC
4,D. Henderson,0,0,0,1,0,0,0,0,43,0,0,0,0,0,1,Crystal Palace FC
5,W. Hughes,0,0,0,1,0,0,0,0,18,0,3,0,2,2,1,Crystal Palace FC
6,J. Ayew,1,0,0,0,0,2,2,0,23,3,0,0,2,4,1,Crystal Palace FC
7,C. Richards,0,0,0,0,0,0,0,0,33,0,2,0,0,0,1,Crystal Palace FC
8,J. Lerma,0,0,0,0,1,1,0,0,36,0,4,1,1,0,1,Crystal Palace FC
9,N. Clyne,0,0,0,0,0,0,0,0,31,0,4,0,0,0,1,Crystal Palace FC
10,J. Mateta,0,0,0,1,0,4,1,2,18,2,1,0,2,0,1,Crystal Palace FC
11,D. Ozoh,0,0,0,1,0,0,0,0,9,0,3,0,1,0,1,Crystal Palace FC
12,E. Eze,0,0,0,0,0,2,0,1,5,0,1,0,1,1,1,Crystal Palace FC
13,J. Hinshelwood,0,0,0,0,0,2,0,0,39,2,4,0,3,0,,
14,C. Baleba,0,0,0,1,0,1,0,0,36,0,0,0,4,3,0,Brighton & Hove Albion FC
15,B. Gilmour,0,0,0,0,0,1,1,0,99,0,2,0,0,0,,
16,J. van Hecke,0,0,0,0,0,1,0,1,129,2,2,0,0,0,0,Brighton & Hove Albion FC
17,L. Dunk,0,0,0,0,0,1,0,0,122,0,0,0,0,1,0,Brighton & Hove Albion FC
18,Igor Julio,0,0,0,1,0,0,0,0,104,1,1,0,1,1,0,Brighton & Hove Albion FC
19,B. Verbruggen,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,Brighton & Hove Albion FC
20,João Pedro,0,0,0,0,1,2,0,1,35,0,3,2,1,0,0,Brighton & Hove Albion FC
21,S. Adingra,0,0,0,0,0,1,1,0,15,2,0,0,0,1,0,Brighton & Hove Albion FC
22,P. Groß,0,1,0,0,0,3,1,1,64,7,1,0,0,3,0,Brighton & Hove Albion FC
23,K. Mitoma,0,0,0,0,0,2,2,0,33,0,1,0,0,0,,
24,D. Welbeck,1,0,0,0,0,3,1,1,14,0,3,0,0,0,0,Brighton & Hove Albion FC
25,F. Buonanotte,0,0,0,0,0,1,0,1,16,0,1,0,1,2,0,Brighton & Hove Albion FC
26,A. Lallana,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,Brighton & Hove Albion FC
27,J. Moder,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,Brighton & Hove Albion FC
