,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,R. Christie,0,1,0,1,1,3,1,1,36,1,6,0,1,1,1,AFC Bournemouth
1,J. Kluivert,0,0,0,1,0,2,0,1,11,0,3,0,4,2,1,AFC Bournemouth
2,A. Semenyo,1,0,0,1,1,3,3,0,17,1,0,1,3,1,1,AFC Bournemouth
3,M. Senesi,0,0,0,1,0,0,0,0,29,0,2,0,1,1,1,AFC Bournemouth
4,L. Cook,0,0,0,0,0,0,0,0,37,4,0,0,1,0,1,AFC Bournemouth
5,M. Kerkez,0,1,0,1,2,0,0,0,21,3,4,0,1,0,1,AFC Bournemouth
6,M. Tavernier,0,0,0,0,2,2,0,1,25,3,2,0,0,2,1,AFC Bournemouth
7,A. Smith,0,0,0,0,0,0,0,0,19,1,0,0,1,2,1,AFC Bournemouth
8,Neto,0,0,0,0,0,0,0,0,18,0,0,0,0,0,1,AFC Bournemouth
9,D. Solanke,1,0,0,0,0,4,3,0,10,1,2,0,3,1,1,AFC Bournemouth
10,I. Zabarnyi,0,0,0,0,0,1,0,0,33,0,5,0,1,1,1,AFC Bournemouth
11,L. Sinisterra,0,0,0,0,0,0,0,0,8,0,1,2,0,1,1,AFC Bournemouth
12,P. Billing,0,0,0,0,1,0,0,0,11,2,0,0,0,0,1,AFC Bournemouth
13,C. Mepham,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,AFC Bournemouth
14,Dango Aboubacar Faissal Ouattara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,Y. Tielemans,0,0,0,0,0,0,0,0,59,1,6,0,1,3,0,Aston Villa FC
16,E. Konsa,0,0,0,0,0,0,0,0,29,0,5,0,0,4,0,Aston Villa FC
17,Diego Carlos,0,0,0,0,0,0,0,0,83,0,1,0,0,1,0,Aston Villa FC
18,N. Zaniolo,0,0,0,1,1,1,0,0,7,0,1,0,2,1,0,Aston Villa FC
19,L. Bailey,1,0,0,0,0,2,1,1,25,2,0,1,1,2,0,Aston Villa FC
20,E. Martínez,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,Aston Villa FC
21,O. Watkins,1,1,0,0,1,2,1,1,21,1,1,0,1,1,0,Aston Villa FC
22,Douglas Luiz,0,0,0,0,2,4,1,2,78,5,3,0,1,1,0,Aston Villa FC
23,L. Digne,0,0,0,0,0,1,0,0,26,6,2,1,1,1,0,Aston Villa FC
24,J. McGinn,0,0,0,0,1,0,0,0,23,2,1,0,1,1,0,Aston Villa FC
25,Pau Torres,0,0,0,1,0,0,0,0,42,0,1,0,1,1,0,Aston Villa FC
26,J. Ramsey,0,0,0,0,1,0,0,0,15,1,1,0,2,0,,
27,J. Durán,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,Aston Villa FC
28,M. Cash,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,Aston Villa FC
29,Álex Moreno,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Aston Villa FC
30,M. Diaby,0,1,0,0,1,0,0,0,3,2,0,0,1,0,0,Aston Villa FC
