,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,K. Tsimikas,0,2,0,0,1,1,0,0,41,10,2,0,1,1,,
1,W. Endo,0,0,0,0,0,0,0,0,57,0,1,0,4,0,1,Liverpool FC
2,V. van Dijk,0,0,0,0,0,1,1,0,62,0,3,0,1,1,1,Liverpool FC
3,D. Núñez,0,1,0,0,2,3,3,0,26,2,1,2,0,1,1,Liverpool FC
4,D. Szoboszlai,0,0,0,0,0,2,1,0,59,1,0,0,3,0,1,Liverpool FC
5,Alisson Becker,0,0,0,0,0,0,0,0,29,0,0,0,0,1,1,Liverpool FC
6,Mohamed Salah,2,0,0,0,0,3,2,0,53,1,0,0,0,1,1,Liverpool FC
7,T. Alexander-Arnold,0,0,0,0,1,0,0,0,58,6,0,0,0,0,1,Liverpool FC
8,C. Gakpo,0,0,0,0,0,2,1,0,33,0,1,0,1,1,1,Liverpool FC
9,J. Matip,0,0,0,1,0,1,0,1,48,0,2,0,3,1,,
10,Diogo Jota,1,0,0,0,1,3,1,2,25,0,0,0,1,3,1,Liverpool FC
11,L. Díaz,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,Liverpool FC
12,H. Elliott,0,0,0,0,1,1,1,0,5,0,0,0,1,0,1,Liverpool FC
13,J. Quansah,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,Liverpool FC
14,J. McConnell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15,M. Jensen,0,0,0,0,1,1,1,0,18,1,0,0,1,0,0,Brentford FC
16,E. Pinnock,0,0,0,0,1,2,1,0,42,1,1,0,0,0,0,Brentford FC
17,C. Nørgaard,0,0,0,1,1,2,0,1,48,1,1,0,3,2,0,Brentford FC
18,M. Flekken,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,Brentford FC
19,N. Collins,0,0,0,0,0,1,0,0,47,1,2,1,1,0,0,Brentford FC
20,B. Mbeumo,0,0,0,0,4,3,1,0,20,8,0,0,3,3,0,Brentford FC
21,K. Ajer,0,0,0,1,0,0,0,0,26,1,4,0,2,1,0,Brentford FC
22,B. Mee,0,0,0,0,0,1,0,1,30,1,1,0,0,0,,
23,Y. Wissa,0,0,0,0,0,1,0,0,14,0,0,1,0,3,0,Brentford FC
24,M. Roerslev,0,0,0,0,0,1,0,0,15,1,0,0,2,1,0,Brentford FC
25,V. Janelt,0,0,0,0,0,0,0,0,9,1,3,0,0,1,0,Brentford FC
26,F. Onyeka,0,0,0,0,0,1,0,1,18,0,0,0,0,2,0,Brentford FC
27,Y. Yarmoliuk,0,0,0,0,1,1,0,0,11,1,2,0,0,1,0,Brentford FC
28,N. Maupay,0,0,0,0,0,1,0,1,6,0,0,0,0,1,0,Brentford FC
29,S. Ghoddos,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,Brentford FC
