,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,T. Mengi,0,0,0,0,0,0,0,0,51,0,1,0,2,0,1,Luton Town FC
1,C. Morris,0,0,0,0,1,0,0,0,29,1,0,1,1,4,1,Luton Town FC
2,T. Chong,0,0,0,0,1,2,0,2,12,2,1,0,3,3,1,Luton Town FC
3,R. Barkley,0,0,0,0,0,3,2,0,46,8,0,0,1,2,1,Luton Town FC
4,I. Kaboré,0,0,0,1,2,0,0,0,34,2,2,0,2,2,1,Luton Town FC
5,T. Kaminski,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,Luton Town FC
6,J. Clark,0,0,0,0,1,2,0,1,34,2,1,0,0,1,1,Luton Town FC
7,A. Doughty,0,0,0,0,0,0,0,0,21,4,0,0,0,0,1,Luton Town FC
8,R. Burke,0,1,0,0,0,0,0,0,61,1,1,0,0,0,1,Luton Town FC
9,C. Ogbene,0,0,0,0,0,1,0,1,43,3,0,0,0,2,,
10,P. Mpanzu,0,0,0,0,1,0,0,0,31,1,2,0,0,2,1,Luton Town FC
11,C. Woodrow,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,Luton Town FC
12,A. Townsend,0,0,0,0,0,1,1,0,17,2,0,0,0,0,1,Luton Town FC
13,L. Berry,1,0,0,0,0,1,1,0,5,0,0,0,0,0,1,Luton Town FC
14,R. Yates,0,0,0,0,0,1,0,0,32,0,5,0,1,2,0,Nottingham Forest FC
15,Murillo,0,0,0,0,1,1,1,0,19,0,2,0,4,0,0,Nottingham Forest FC
16,W. Boly,0,0,0,0,0,1,0,0,29,0,2,0,1,0,,
17,M. Sels,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,Nottingham Forest FC
18,I. Sangaré,0,0,0,0,0,1,0,0,24,0,6,0,2,0,0,Nottingham Forest FC
19,H. Toffolo,0,0,0,1,0,0,0,0,18,0,4,0,1,0,0,Nottingham Forest FC
20,A. Elanga,0,0,0,0,1,2,1,1,30,0,2,0,0,1,0,Nottingham Forest FC
21,M. Gibbs-White,0,1,0,0,1,4,1,0,26,8,2,0,4,2,0,Nottingham Forest FC
22,D. Origi,0,0,0,0,0,3,2,1,26,3,0,0,2,1,0,Nottingham Forest FC
23,N. Williams,0,0,0,0,2,0,0,0,36,5,0,2,2,2,0,Nottingham Forest FC
24,C. Wood,1,0,0,0,1,1,1,0,13,0,0,0,0,0,0,Nottingham Forest FC
25,C. Hudson-Odoi,0,0,0,0,1,1,0,1,5,2,1,0,0,0,0,Nottingham Forest FC
26,N. Domínguez,0,0,0,0,0,1,0,1,8,0,1,0,0,0,0,Nottingham Forest FC
27,Felipe,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Nottingham Forest FC
