,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Andreas Pereira,0,1,0,0,1,1,0,0,58,6,2,0,0,1,1,Fulham FC
1,João Palhinha,0,1,0,1,0,1,0,0,46,1,8,0,2,1,1,Fulham FC
2,T. Adarabioyo,1,0,0,0,0,1,1,0,111,0,0,0,0,0,1,Fulham FC
3,C. Bassey,0,0,0,0,0,0,0,0,92,0,2,0,0,0,1,Fulham FC
4,B. Leno,0,0,0,0,0,0,0,0,46,0,0,0,0,0,1,Fulham FC
5,A. Robinson,0,0,0,0,0,0,0,0,47,5,4,0,0,0,1,Fulham FC
6,R. Jiménez,1,0,0,0,0,1,1,0,23,0,0,0,0,1,1,Fulham FC
7,T. Castagne,0,0,0,0,0,0,0,0,73,0,2,0,0,0,1,Fulham FC
8,A. Iwobi,0,1,0,0,2,5,1,1,46,3,0,0,0,1,1,Fulham FC
9,T. Cairney,0,1,0,0,0,0,0,0,110,2,1,0,0,1,1,Fulham FC
10,Willian,1,0,0,0,0,2,2,0,35,0,1,0,0,1,1,Fulham FC
11,H. Wilson,1,1,0,0,0,2,2,0,27,0,0,0,1,2,1,Fulham FC
12,Carlos Vinícius,1,0,0,0,0,1,1,0,4,0,0,0,0,0,,
13,F. Ballo-Touré,0,0,0,1,0,0,0,0,11,0,1,0,1,0,,
14,B. De Cordova-Reid,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,Fulham FC
15,H. Reed,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,Fulham FC
16,N. Aguerd,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,West Ham United FC
17,T. Souček,0,0,0,0,1,0,0,0,37,1,0,0,3,0,0,West Ham United FC
18,Pablo Fornals,0,0,0,0,0,0,0,0,14,2,1,0,0,1,,
19,A. Cresswell,0,0,0,1,1,0,0,0,18,1,0,0,0,0,0,West Ham United FC
20,Lucas Paquetá,0,0,0,0,0,1,0,0,42,0,2,0,1,0,0,West Ham United FC
21,M. Kudus,0,0,0,0,0,0,0,0,13,3,1,0,0,1,0,West Ham United FC
22,K. Zouma,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,West Ham United FC
23,Ł. Fabiański,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,West Ham United FC
24,V. Coufal,0,0,0,0,2,0,0,0,28,4,0,0,1,0,0,West Ham United FC
25,J. Ward-Prowse,0,0,0,0,0,1,1,0,49,6,4,0,1,0,0,West Ham United FC
26,J. Bowen,0,0,0,0,1,4,3,0,19,0,0,0,1,2,0,West Ham United FC
27,K. Mavropanos,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,West Ham United FC
28,Emerson,0,0,0,0,0,0,0,0,30,1,2,0,2,1,0,West Ham United FC
29,S. Benrahma,0,0,0,0,1,2,1,0,10,0,0,0,0,0,,
30,D. Mubama,0,0,0,0,0,1,0,1,7,0,0,0,0,0,,
31,A. Ogbonna,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,West Ham United FC
