,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,W. Hughes,0,0,0,0,0,0,0,0,15,2,3,0,0,2,1,Crystal Palace FC
1,J. Andersen,0,0,0,0,0,0,0,0,28,1,0,0,0,0,1,Crystal Palace FC
2,Matheus França,0,0,0,0,0,3,1,1,16,1,3,1,3,0,,
3,T. Mitchell,0,0,0,0,0,0,0,0,27,0,3,0,0,0,1,Crystal Palace FC
4,C. Richards,0,0,0,0,0,1,0,0,18,0,1,0,0,0,1,Crystal Palace FC
5,J. Lerma,1,0,0,1,0,3,1,0,28,0,0,0,2,0,1,Crystal Palace FC
6,J. Mateta,0,0,0,0,1,2,1,1,13,3,0,1,3,1,1,Crystal Palace FC
7,A. Wharton,0,0,0,0,0,0,0,0,31,0,7,0,1,1,1,Crystal Palace FC
8,J. Ayew,0,0,0,0,0,2,1,1,17,1,1,0,4,3,1,Crystal Palace FC
9,D. Henderson,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,Crystal Palace FC
10,D. Muñoz,0,0,0,1,0,0,0,0,23,0,3,0,2,0,1,Crystal Palace FC
11,N. Ahamada,0,0,0,0,0,1,0,1,5,0,1,0,0,0,1,Crystal Palace FC
12,O. Édouard,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,Crystal Palace FC
13,N. Madueke,0,0,0,0,0,0,0,0,30,1,0,0,0,1,0,Chelsea FC
14,E. Fernández,1,0,0,0,0,2,1,1,130,3,3,0,2,1,0,Chelsea FC
15,A. Disasi,0,0,0,1,0,1,1,0,115,0,1,0,1,1,0,Chelsea FC
16,Đ. Petrović,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,Chelsea FC
17,M. Gusto,0,1,0,0,1,0,0,0,94,11,4,2,0,2,0,Chelsea FC
18,B. Chilwell,0,0,0,0,2,1,0,0,67,5,0,0,1,2,0,Chelsea FC
19,M. Caicedo,0,0,0,0,0,0,0,0,103,1,4,0,0,2,0,Chelsea FC
20,Thiago Silva,0,0,0,0,0,1,0,1,90,0,1,0,0,0,0,Chelsea FC
21,C. Gallagher,2,0,0,0,1,3,2,0,44,7,0,0,2,3,0,Chelsea FC
22,C. Palmer,0,2,0,0,2,3,1,1,50,0,0,0,0,0,0,Chelsea FC
23,N. Jackson,0,0,0,1,0,1,0,0,19,0,1,2,0,1,0,Chelsea FC
24,C. Nkunku,0,0,0,0,1,1,0,1,20,0,2,0,0,0,,
25,L. Colwill,0,0,0,0,0,0,0,0,24,0,0,0,0,1,,
26,R. Sterling,0,0,0,0,0,1,0,1,6,1,0,0,1,0,0,Chelsea FC
27,A. Gilchrist,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Chelsea FC
