,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,D. Szoboszlai,0,0,0,0,2,1,0,0,40,5,2,0,0,0,1,Liverpool FC
1,I. Konaté,0,0,0,0,0,4,1,0,106,0,2,0,0,1,1,Liverpool FC
2,L. Díaz,0,0,0,0,1,3,0,3,26,0,1,0,0,1,1,Liverpool FC
3,R. Gravenberch,0,0,0,0,1,2,0,1,23,0,1,0,2,1,1,Liverpool FC
4,W. Endo,0,0,0,1,0,1,0,1,62,1,4,0,4,3,1,Liverpool FC
5,K. Tsimikas,0,0,0,0,3,0,0,0,31,10,3,0,1,1,,
6,V. van Dijk,0,0,0,0,1,3,2,1,84,0,3,0,2,0,1,Liverpool FC
7,Alisson Becker,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,Liverpool FC
8,T. Alexander-Arnold,0,0,0,0,1,4,0,1,88,14,3,0,0,1,1,Liverpool FC
9,Mohamed Salah,0,0,0,0,2,6,4,2,54,1,1,1,1,0,1,Liverpool FC
10,D. Núñez,0,0,0,1,0,2,0,1,10,2,1,3,1,0,1,Liverpool FC
11,C. Gakpo,0,0,0,0,1,4,0,2,16,1,0,0,0,0,1,Liverpool FC
12,J. Gomez,0,0,0,0,0,2,0,1,20,1,0,0,2,0,1,Liverpool FC
13,H. Elliott,0,0,0,0,0,1,1,0,7,0,2,0,0,0,1,Liverpool FC
14,C. Jones,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,Liverpool FC
15,K. Mainoo,0,0,0,1,0,0,0,0,19,0,2,0,1,2,0,Manchester United FC
16,J. Evans,0,0,0,0,0,0,0,0,22,0,1,0,0,2,0,Manchester United FC
17,R. Varane,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,Manchester United FC
18,Diogo Dalot,0,0,1,2,0,0,0,0,28,1,3,0,0,0,0,Manchester United FC
19,Antony,0,0,0,0,0,1,0,1,24,0,7,0,0,1,0,Manchester United FC
20,S. Amrabat,0,0,0,1,0,0,0,0,33,0,0,0,2,1,0,Manchester United FC
21,R. Højlund,0,0,0,0,0,2,1,0,7,0,0,0,0,2,0,Manchester United FC
22,S. McTominay,0,0,0,0,0,1,0,0,28,0,3,2,0,2,0,Manchester United FC
23,A. Onana,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,Manchester United FC
24,L. Shaw,0,0,0,1,0,0,0,0,34,1,1,0,1,0,,
25,A. Garnacho,0,0,0,0,0,2,0,0,10,0,0,0,1,1,0,Manchester United FC
26,M. Rashford,0,0,0,1,0,0,0,0,3,1,0,0,1,1,0,Manchester United FC
27,F. Pellistri,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
28,H. Mejbri,0,0,0,0,0,0,0,0,4,0,0,0,2,1,,
