,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,J. Clark,0,0,0,0,0,0,0,0,32,2,3,0,1,2,1,Luton Town FC
1,R. Barkley,0,0,0,0,1,2,0,1,53,2,2,0,0,2,1,Luton Town FC
2,T. Mengi,0,0,0,0,0,1,0,0,55,0,3,0,2,1,1,Luton Town FC
3,T. Kaminski,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,Luton Town FC
4,A. Bell,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
5,A. Doughty,0,1,0,0,2,2,0,2,45,13,0,0,1,0,1,Luton Town FC
6,T. Chong,1,0,0,0,2,3,1,2,15,1,2,0,0,5,1,Luton Town FC
7,C. Morris,1,0,0,0,0,3,2,0,12,1,0,1,1,0,1,Luton Town FC
8,R. Burke,0,1,0,1,0,2,2,0,43,0,0,1,2,0,1,Luton Town FC
9,I. Kaboré,0,0,0,0,3,0,0,0,23,5,1,0,1,3,1,Luton Town FC
10,C. Ogbene,0,0,0,0,0,0,0,0,30,4,0,0,0,5,,
11,A. Townsend,0,0,0,0,0,1,0,0,7,3,0,1,0,0,1,Luton Town FC
12,D. Hashioka,0,0,0,0,0,0,0,0,19,0,1,0,0,0,1,Luton Town FC
13,P. Mpanzu,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,Luton Town FC
14,E. Martínez,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,Aston Villa FC
15,C. Lenglet,0,0,0,0,0,1,0,0,68,1,0,0,0,0,0,Aston Villa FC
16,O. Watkins,2,0,0,0,1,5,4,0,23,1,1,1,2,3,0,Aston Villa FC
17,Álex Moreno,0,0,0,0,0,0,0,0,30,0,2,0,0,1,0,Aston Villa FC
18,J. McGinn,0,0,0,0,0,0,0,0,46,1,3,0,3,0,0,Aston Villa FC
19,M. Cash,0,0,0,0,0,0,0,0,40,1,4,0,2,0,0,Aston Villa FC
20,L. Bailey,0,1,0,1,0,1,1,0,29,2,2,0,2,0,0,Aston Villa FC
21,J. Ramsey,0,0,0,0,2,2,1,0,9,0,0,0,1,0,,
22,E. Konsa,0,0,0,0,0,0,0,0,39,0,2,0,1,1,0,Aston Villa FC
23,Douglas Luiz,0,1,0,1,1,1,0,0,48,1,0,0,2,2,0,Aston Villa FC
24,Y. Tielemans,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,Aston Villa FC
25,M. Rogers,0,0,0,1,2,1,1,0,14,1,0,0,3,1,0,Aston Villa FC
26,T. Iroegbunam,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,Aston Villa FC
27,L. Digne,1,0,0,0,0,1,1,0,6,1,0,0,1,0,0,Aston Villa FC
28,M. Diaby,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,Aston Villa FC
29,N. Zaniolo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Aston Villa FC
