,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,André Gomes,0,0,0,1,0,0,0,0,11,5,1,0,2,0,1,Everton FC
1,J. Pickford,0,0,0,1,0,0,0,0,37,0,0,0,0,0,1,Everton FC
2,Beto,0,0,0,0,0,2,0,0,7,0,1,1,0,2,1,Everton FC
3,D. McNeil,0,1,0,0,0,0,0,0,26,4,0,0,0,1,1,Everton FC
4,J. Harrison,1,0,0,0,1,2,2,0,12,2,0,0,0,0,1,Everton FC
5,N. Patterson,0,0,0,1,0,0,0,0,20,1,1,0,3,0,1,Everton FC
6,J. Garner,0,0,0,0,0,0,0,0,25,1,2,0,1,2,1,Everton FC
7,A. Onana,0,0,0,0,0,0,0,0,38,0,2,0,3,0,,Manchester United FC
8,J. Branthwaite,0,0,0,1,1,0,0,0,37,0,1,0,1,0,1,Everton FC
9,V. Mykolenko,0,0,0,0,2,1,0,0,28,2,3,0,0,0,1,Everton FC
10,J. Tarkowski,0,0,0,0,0,1,0,0,32,0,2,0,2,0,1,Everton FC
11,D. Calvert-Lewin,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,Everton FC
12,M. Keane,0,0,0,0,0,0,0,0,13,0,2,0,1,0,1,Everton FC
13,A. Danjuma,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,
14,N. Aké,0,0,0,0,0,1,0,1,74,0,0,0,0,0,0,Manchester City FC
15,Ederson,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,Manchester City FC
16,M. Akanji,0,0,0,1,0,0,0,0,88,0,0,0,2,1,0,Manchester City FC
17,Matheus Nunes,0,0,0,0,1,1,1,0,29,3,0,1,0,1,0,Manchester City FC
18,K. Walker,0,0,0,0,2,1,0,1,100,2,2,0,0,0,,
19,Bernardo Silva,1,1,0,0,1,2,1,0,71,6,1,0,0,1,0,Manchester City FC
20,J. Grealish,0,0,0,1,1,1,1,0,41,0,3,0,1,4,0,Manchester City FC
21,P. Foden,1,0,0,0,0,7,2,2,50,1,0,0,0,2,0,Manchester City FC
22,Rodri,0,0,0,0,1,4,0,1,120,1,3,0,1,1,0,Manchester City FC
23,J. Stones,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,Manchester City FC
24,J. Álvarez,1,0,0,0,1,5,4,0,30,4,1,0,0,1,0,Manchester City FC
25,J. Gvardiol,0,0,0,0,1,1,0,1,47,1,2,0,0,1,0,Manchester City FC
26,M. Kovačić,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,Manchester City FC
