,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Almirón,1,0,0,0,1,5,1,3,72,3,3,1,1,0,1,Newcastle United FC
1,Joelinton,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,
2,A. Gordon,0,1,0,0,0,4,1,0,33,9,2,0,0,0,1,Newcastle United FC
3,D. Burn,1,0,0,0,0,2,2,0,73,0,1,0,1,0,1,Newcastle United FC
4,F. Schär,0,0,0,0,0,1,0,0,11,0,0,0,0,0,1,Newcastle United FC
5,J. Lascelles,0,0,0,0,0,0,0,0,96,0,0,0,1,0,1,Newcastle United FC
6,Bruno Guimarães,0,1,0,0,1,2,1,0,118,4,0,0,1,5,1,Newcastle United FC
7,T. Livramento,0,0,0,0,0,1,0,1,62,3,0,0,0,0,1,Newcastle United FC
8,S. Longstaff,0,0,0,0,0,3,1,1,55,1,1,0,0,2,1,Newcastle United FC
9,M. Dúbravka,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,Newcastle United FC
10,C. Wilson,0,0,0,0,0,4,1,2,8,0,0,1,1,3,,
11,E. Krafth,0,0,0,0,2,1,0,0,65,6,3,0,1,2,1,Newcastle United FC
12,L. Miley,1,0,0,0,1,2,2,0,35,1,0,0,1,0,,
13,S. Botman,0,0,0,0,0,0,0,0,28,0,0,0,0,0,,
14,L. Hall,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,Newcastle United FC
15,M. Ritchie,0,0,0,0,0,2,1,0,8,1,0,0,0,0,1,Newcastle United FC
16,Andreas Pereira,0,0,0,0,0,1,0,0,16,1,1,0,0,0,0,Fulham FC
17,T. Adarabioyo,0,0,0,0,1,0,0,0,30,0,4,0,1,0,0,Fulham FC
18,I. Diop,0,0,0,0,0,0,0,0,24,0,2,0,2,0,,
19,B. Leno,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,Fulham FC
20,T. Castagne,0,0,0,0,0,0,0,0,19,0,1,0,0,1,0,Fulham FC
21,R. Jiménez,0,0,1,0,0,1,1,0,7,0,0,0,2,0,0,Fulham FC
22,H. Wilson,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,Fulham FC
23,A. Robinson,0,0,0,0,0,0,0,0,27,3,3,0,0,1,0,Fulham FC
24,João Palhinha,0,0,0,1,0,1,1,0,15,0,4,0,1,2,0,Fulham FC
25,T. Cairney,0,0,0,0,0,1,1,0,31,2,2,0,0,1,0,Fulham FC
26,A. Iwobi,0,0,0,0,0,1,1,0,23,1,1,0,2,0,0,Fulham FC
27,Rodrigo Muniz,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,Fulham FC
28,K. Tete,0,0,0,0,0,0,0,0,9,2,3,0,0,0,0,Fulham FC
29,H. Reed,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,Fulham FC
30,B. De Cordova-Reid,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,Fulham FC
31,S. Lukić,0,0,0,0,0,0,0,0,12,1,0,0,2,0,0,Fulham FC
