,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,Z. Amdouni,0,0,0,0,2,2,1,0,12,0,0,0,0,2,1,Burnley FC
1,A. Al Dakhil,0,0,0,0,0,0,0,0,123,0,0,0,0,0,,
2,J. Cullen,0,0,0,0,0,0,0,0,66,0,1,0,0,1,1,Burnley FC
3,J. Brownhill,0,0,0,0,0,1,0,0,37,3,2,1,0,1,1,Burnley FC
4,J. Beyer,0,0,0,1,0,0,0,0,109,0,2,0,1,0,,
5,J. Trafford,0,0,0,0,0,0,0,0,75,0,0,0,0,0,,
6,C. Roberts,0,0,0,0,1,0,0,0,54,3,2,0,1,2,,
7,A. Ramsey,0,0,0,0,1,2,1,1,29,1,3,0,0,2,,
8,J. Guðmunds­son,0,0,0,0,0,0,0,0,15,1,0,0,0,1,1,Burnley FC
9,L. Koleosho,0,0,0,0,1,2,0,1,21,1,0,0,2,1,,
10,C. Taylor,0,0,0,0,1,0,0,0,42,5,1,0,0,1,1,Burnley FC
11,M. Trésor,0,0,0,0,1,0,0,0,34,8,1,0,0,0,1,Burnley FC
12,J. Bruun Larsen,0,0,0,0,1,1,1,0,8,1,0,0,1,0,1,Burnley FC
13,J. Rodríguez,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,Burnley FC
14,S. Berge,0,0,0,0,0,1,0,0,16,0,0,0,0,0,1,Burnley FC
15,B. Manuel,0,0,0,0,0,2,1,0,5,1,1,0,0,1,1,Burnley FC
16,Casemiro,0,0,0,0,1,1,0,1,37,1,3,0,3,1,0,Manchester United FC
17,H. Mejbri,0,0,0,0,0,0,0,0,24,1,2,1,0,1,,
18,M. Rashford,0,0,0,0,2,3,0,2,32,0,1,0,1,1,0,Manchester United FC
19,S. McTominay,0,0,0,0,0,1,1,0,32,1,2,0,3,0,0,Manchester United FC
20,Bruno Fernandes,1,0,0,0,1,4,3,1,31,3,0,1,0,0,0,Manchester United FC
21,J. Evans,0,1,0,0,0,0,0,0,65,0,0,0,0,2,0,Manchester United FC
22,V. Lindelöf,0,0,0,0,0,0,0,0,64,0,1,0,1,0,0,Manchester United FC
23,Sergio Reguilón,0,0,0,1,0,0,0,0,27,3,1,0,1,1,,Brentford FC
24,A. Onana,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,Manchester United FC
25,R. Højlund,0,0,0,0,1,2,0,1,17,0,0,1,1,0,0,Manchester United FC
26,Diogo Dalot,0,0,0,1,0,0,0,0,31,3,3,0,1,0,0,Manchester United FC
27,R. Varane,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Manchester United FC
28,S. Amrabat,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Manchester United FC
