,Player,G,A,RC,YC,Crn,S,SOnT,BS,P,C,Tk,O,FC,FW,Team,Club
0,M. Kovačić,0,0,0,0,0,0,0,0,53,0,1,0,0,0,1,Manchester City FC
1,Ederson,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,Manchester City FC
2,N. Aké,1,0,0,0,0,1,1,0,84,0,2,0,1,0,1,Manchester City FC
3,K. Walker,0,0,0,0,1,0,0,0,98,1,1,0,0,0,,
4,Rúben Dias,0,0,0,0,0,0,0,0,101,0,4,0,1,2,1,Manchester City FC
5,J. Doku,0,0,0,0,1,0,0,0,23,3,3,1,0,3,1,Manchester City FC
6,Rodri,0,0,0,1,0,0,0,0,92,0,1,0,4,0,1,Manchester City FC
7,P. Foden,0,1,0,0,1,0,0,0,40,4,1,0,0,1,1,Manchester City FC
8,M. Akanji,0,0,0,0,0,0,0,0,105,0,2,0,1,3,1,Manchester City FC
9,J. Álvarez,1,0,0,0,1,2,1,1,35,1,1,0,3,1,1,Manchester City FC
10,E. Haaland,3,1,0,0,0,4,3,0,6,0,0,0,1,0,1,Manchester City FC
11,Bernardo Silva,0,0,0,1,0,0,0,0,22,0,0,0,1,1,1,Manchester City FC
12,Sergio Gómez,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,Manchester City FC
13,K. Phillips,0,0,0,0,0,0,0,0,13,0,1,0,0,0,,West Ham United FC
14,R. Lewis,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,Manchester City FC
15,O. Bobb,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,Manchester City FC
16,T. Ream,1,0,0,0,0,1,1,0,53,1,1,0,0,0,,
17,K. Tete,0,0,0,0,0,0,0,0,20,1,2,0,2,0,0,Fulham FC
18,B. De Cordova-Reid,0,0,0,1,1,2,1,0,19,1,2,0,1,2,0,Fulham FC
19,H. Reed,0,0,0,0,0,0,0,0,46,0,1,0,1,1,0,Fulham FC
20,R. Jiménez,0,0,0,0,2,2,1,1,21,0,1,1,0,3,0,Fulham FC
21,T. Cairney,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Fulham FC
22,A. Robinson,0,0,0,1,1,0,0,0,24,1,2,0,1,0,0,Fulham FC
23,I. Diop,0,0,0,1,0,0,0,0,39,0,1,0,2,1,,
24,B. Leno,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,Fulham FC
25,H. Wilson,0,0,0,0,0,0,0,0,11,0,0,0,1,2,0,Fulham FC
26,Andreas Pereira,0,0,0,1,1,0,0,0,29,6,0,0,1,0,0,Fulham FC
27,L. Harris,0,0,0,0,0,1,1,0,14,0,1,0,2,2,,
28,T. Castagne,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,Fulham FC
29,Willian,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,Fulham FC
30,Rodrigo Muniz,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Fulham FC
31,Adama Traoré,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fulham FC
